"Measurement outcome","Frequency"
"0x1000d0","1"
"0x1001a6","1"
"0x1002fd","1"
"0x10069","1"
"0x100696","1"
"0x10071d","1"
"0x100a4","1"
"0x100c4f","1"
"0x1025ad","1"
"0x102c1f","1"
"0x102faf","1"
"0x104634","1"
"0x10490c","1"
"0x106225","1"
"0x1064f8","1"
"0x106850","1"
"0x106ad7","1"
"0x108102","1"
"0x1081c2","1"
"0x1081ee","1"
"0x108571","1"
"0x10877c","1"
"0x1087ac","1"
"0x1087ed","1"
"0x10890e","1"
"0x108959","1"
"0x108c38","1"
"0x108c81","1"
"0x108cc1","1"
"0x108cf7","1"
"0x109e4","1"
"0x10a1ac","1"
"0x10a1fc","1"
"0x10a22f","1"
"0x10a3d4","1"
"0x10a678","1"
"0x10a7e5","1"
"0x10a867","1"
"0x10abc0","1"
"0x10ad6a","1"
"0x10c038","1"
"0x10c0f5","1"
"0x10c6e6","1"
"0x10cae4","1"
"0x10cc81","1"
"0x10e05b","1"
"0x10e186","1"
"0x10e2d2","1"
"0x10e2e0","1"
"0x10e675","1"
"0x10e6ea","1"
"0x10ef4e","1"
"0x10ef53","1"
"0x110470","1"
"0x110ca6","1"
"0x110e11","1"
"0x112686","1"
"0x114140","1"
"0x114599","1"
"0x114949","1"
"0x11604b","1"
"0x1161d5","1"
"0x11626b","1"
"0x116976","1"
"0x116c31","1"
"0x116d2d","1"
"0x1180ab","1"
"0x11849d","1"
"0x1189b3","1"
"0x118b5a","1"
"0x118c81","1"
"0x11a0e5","1"
"0x11a548","1"
"0x11a5ce","1"
"0x11acab","1"
"0x11afe7","1"
"0x11c0a2","1"
"0x11c21e","1"
"0x11ce79","1"
"0x11cede","1"
"0x11e0ea","1"
"0x11e266","1"
"0x11e55f","1"
"0x11e85d","1"
"0x1201b5","1"
"0x1207b1","1"
"0x12087a","1"
"0x1208f7","1"
"0x122624","1"
"0x122a65","1"
"0x122fd8","1"
"0x12449b","1"
"0x1247ec","1"
"0x124837","1"
"0x1248b8","1"
"0x124b66","1"
"0x12623a","1"
"0x126788","1"
"0x126895","1"
"0x126b94","1"
"0x128399","1"
"0x1284f4","1"
"0x128685","1"
"0x1286ab","1"
"0x128773","1"
"0x128835","1"
"0x1288a0","1"
"0x1288e2","1"
"0x128bd8","1"
"0x128c73","1"
"0x128db1","1"
"0x128ebb","1"
"0x128f35","1"
"0x12a071","1"
"0x12a4bc","1"
"0x12a4e8","1"
"0x12a5eb","1"
"0x12aa09","1"
"0x12ad86","1"
"0x12ae37","1"
"0x12af59","1"
"0x12af7a","1"
"0x12afe5","1"
"0x12c003","1"
"0x12c046","1"
"0x12c095","1"
"0x12c106","1"
"0x12cb70","1"
"0x12e1d5","1"
"0x12e3d7","1"
"0x12e640","1"
"0x12e6fc","1"
"0x12e7a3","1"
"0x12e914","1"
"0x12ee89","1"
"0x1302f5","1"
"0x13036c","1"
"0x130464","1"
"0x130d68","1"
"0x130dc7","1"
"0x132176","1"
"0x1324b9","1"
"0x1325eb","1"
"0x132960","1"
"0x132cd3","1"
"0x132e3a","1"
"0x1341da","1"
"0x134428","1"
"0x134659","1"
"0x1348ef","1"
"0x13537","1"
"0x13606d","1"
"0x136143","1"
"0x138150","1"
"0x138516","1"
"0x138a95","1"
"0x138d06","1"
"0x13a2f5","1"
"0x13a459","1"
"0x13a468","1"
"0x13a697","1"
"0x13a9cb","1"
"0x13c1f9","1"
"0x13c36b","1"
"0x13c494","1"
"0x13c51a","1"
"0x13cac0","1"
"0x13e514","1"
"0x13ea61","1"
"0x13eab5","1"
"0x13ed82","1"
"0x13eee3","1"
"0x140222","1"
"0x140528","1"
"0x140db7","1"
"0x140e94","1"
"0x140f37","1"
"0x142858","1"
"0x142c79","1"
"0x142e06","1"
"0x144640","1"
"0x146309","1"
"0x1466a2","1"
"0x14801f","1"
"0x14867b","1"
"0x1487f9","1"
"0x14881b","1"
"0x148cb6","1"
"0x148d8a","1"
"0x14a2b5","1"
"0x14a78e","1"
"0x14a9c5","1"
"0x14ac3a","1"
"0x14c076","1"
"0x14c127","1"
"0x14c59c","1"
"0x14c781","1"
"0x14c804","1"
"0x14cc8e","1"
"0x14cced","1"
"0x14cdc9","1"
"0x14ce5c","1"
"0x14cfd6","1"
"0x14de1","1"
"0x14e050","1"
"0x14e089","1"
"0x14e28","1"
"0x14ee36","2"
"0x150084","1"
"0x15045b","1"
"0x1505f3","1"
"0x152142","1"
"0x152be3","1"
"0x154e84","1"
"0x1560eb","1"
"0x15656e","1"
"0x156f50","1"
"0x158049","1"
"0x1580e4","1"
"0x1581e1","1"
"0x158567","1"
"0x158619","1"
"0x1589c2","1"
"0x15a48e","1"
"0x15a87e","1"
"0x15ad37","1"
"0x15ae11","1"
"0x15ae33","1"
"0x15c127","1"
"0x15c1ae","1"
"0x15c244","1"
"0x15c460","1"
"0x15c94f","1"
"0x15ca0a","1"
"0x15cd45","1"
"0x15e503","1"
"0x1607c7","1"
"0x1608ca","1"
"0x160a85","1"
"0x160e24","1"
"0x1624ff","1"
"0x1626fe","1"
"0x162bac","1"
"0x162cc1","1"
"0x162ce9","1"
"0x162ed5","1"
"0x16478c","1"
"0x164cbc","1"
"0x164cd0","1"
"0x1650c","1"
"0x166a68","1"
"0x1685bf","1"
"0x168675","1"
"0x168d04","1"
"0x168f6a","1"
"0x16a05f","1"
"0x16a280","1"
"0x16a4e0","1"
"0x16acad","1"
"0x16ada1","1"
"0x16ae91","1"
"0x16aef8","1"
"0x16af0f","1"
"0x16af3b","1"
"0x16c005","1"
"0x16c400","1"
"0x16c7f1","1"
"0x16c811","1"
"0x16c9aa","1"
"0x16ce6a","1"
"0x16cf0f","1"
"0x16e01f","1"
"0x16e25c","1"
"0x16e315","1"
"0x16e4a9","1"
"0x16e4ee","1"
"0x16e5ef","1"
"0x16e724","1"
"0x16e843","1"
"0x16ec37","1"
"0x17009d","1"
"0x172102","1"
"0x1722f1","1"
"0x172677","1"
"0x174125","1"
"0x1746ca","1"
"0x1748be","1"
"0x174a74","1"
"0x17635e","1"
"0x176a4b","1"
"0x176e7a","1"
