"Measurement outcome","Frequency"
"0x10000b","1"
"0x10003","1"
"0x1000ca","1"
"0x100137","1"
"0x10016a","1"
"0x100412","1"
"0x10042d","1"
"0x1004ec","1"
"0x1005e","1"
"0x10061d","1"
"0x1006b7","1"
"0x10076e","1"
"0x101239","1"
"0x1012bb","1"
"0x101566","1"
"0x10175d","1"
"0x102061","1"
"0x1020be","1"
"0x102115","1"
"0x10223a","1"
"0x10227d","1"
"0x102479","1"
"0x102639","1"
"0x10278e","1"
"0x10322c","1"
"0x10326f","1"
"0x10346a","1"
"0x1036df","1"
"0x103733","1"
"0x10378e","1"
"0x103a8","1"
"0x1040b7","1"
"0x104221","1"
"0x10426e","1"
"0x1044a1","1"
"0x104599","1"
"0x105194","1"
"0x105239","1"
"0x105259","1"
"0x10553b","1"
"0x105558","1"
"0x10556a","1"
"0x10561f","1"
"0x1058c","1"
"0x1062a0","1"
"0x106309","1"
"0x106390","1"
"0x1064b2","1"
"0x1065fb","1"
"0x106648","1"
"0x106693","1"
"0x1066cc","1"
"0x1066cf","1"
"0x106738","1"
"0x106742","1"
"0x106789","1"
"0x10695","1"
"0x106f2","1"
"0x106fe","1"
"0x107037","1"
"0x107097","1"
"0x10717b","1"
"0x1072fe","1"
"0x1073d7","1"
"0x107409","1"
"0x107432","1"
"0x1074ba","1"
"0x107757","1"
"0x10776f","1"
"0x107793","1"
"0x1077f0","1"
"0x10802a","1"
"0x1080af","1"
"0x1080c5","1"
"0x10831a","1"
"0x108455","1"
"0x108461","1"
"0x108533","1"
"0x1086cb","1"
"0x1092d9","1"
"0x10940c","1"
"0x1095ef","1"
"0x10963d","1"
"0x10a022","1"
"0x10a181","1"
"0x10a290","1"
"0x10a298","1"
"0x10a47d","1"
"0x10a630","1"
"0x10a648","1"
"0x10af6d","1"
"0x10b05d","1"
"0x10b25d","1"
"0x10b274","1"
"0x10b634","1"
"0x10b6d2","1"
"0x10b700","1"
"0x10b748","1"
"0x10b7cb","1"
"0x10c086","1"
"0x10c145","1"
"0x10c168","1"
"0x10c196","1"
"0x10c259","1"
"0x10c30c","1"
"0x10c4b7","1"
"0x10c546","1"
