"Measurement outcome","Frequency"
"0x1000b","1"
"0x10091","1"
"0x100aa","1"
"0x100b3","1"
"0x1010a","1"
"0x10110","1"
"0x10125","1"
"0x10140","1"
"0x1014e","1"
"0x10180","1"
"0x101d2","1"
"0x101d5","1"
"0x101d6","1"
"0x102c0","1"
"0x10372","1"
"0x1038a","1"
"0x1039b","1"
"0x1074","1"
"0x10805","1"
"0x10811","1"
"0x1083d","1"
"0x1083e","1"
"0x10857","1"
"0x10865","1"
"0x10886","1"
"0x108b2","1"
"0x10901","1"
"0x10926","1"
"0x10963","1"
"0x109f7","1"
"0x10a12","1"
"0x10a46","1"
"0x10ae4","1"
"0x10b0e","1"
"0x10b9b","1"
"0x10bc1","1"
"0x10bd1","1"
"0x10bf1","1"
"0x1101f","1"
"0x11091","1"
"0x11097","1"
"0x110c9","1"
"0x11103","1"
"0x11124","1"
"0x111c2","1"
"0x112b8","1"
"0x11304","1"
"0x11338","1"
"0x11368","1"
"0x11369","1"
"0x11388","1"
"0x113cb","1"
"0x113da","1"
"0x113e3","1"
"0x1141","1"
"0x1165","1"
"0x11811","1"
"0x1187","1"
"0x118bf","1"
"0x118da","1"
"0x118f9","1"
"0x11908","1"
"0x11913","1"
"0x11980","1"
"0x119b","1"
"0x119b2","1"
"0x11a29","1"
"0x11a81","1"
"0x11b01","1"
"0x11b78","1"
"0x11b87","1"
"0x11b92","1"
"0x11baf","1"
"0x11bed","1"
"0x12048","1"
"0x120d7","1"
"0x120e9","1"
"0x12178","1"
"0x12190","1"
"0x121da","1"
"0x12250","1"
"0x12295","1"
"0x1239a","1"
"0x123de","1"
"0x123fa","1"
"0x1246","1"
"0x12858","1"
"0x1287","1"
"0x12885","1"
"0x12896","1"
"0x128d7","1"
"0x128f4","1"
"0x1290e","1"
"0x12912","1"
"0x1296b","1"
"0x12972","1"
"0x129fa","1"
"0x129fb","1"
"0x12a84","1"
"0x12ac3","1"
"0x12b0f","1"
"0x12ba3","1"
"0x12bb0","1"
"0x12c2","1"
"0x13033","1"
"0x130b8","1"
"0x130ed","1"
"0x130f2","1"
"0x1313f","1"
"0x1314b","1"
"0x131a3","1"
"0x13283","1"
"0x13285","1"
"0x13293","1"
"0x132a6","1"
"0x132a9","1"
"0x13319","1"
"0x1336f","1"
"0x13382","1"
"0x133e9","1"
"0x1360","1"
"0x1362","1"
"0x1381e","1"
"0x1382","1"
"0x1384a","1"
"0x13859","1"
"0x13898","1"
"0x138a6","1"
"0x138b3","1"
"0x1390e","1"
"0x13968","1"
"0x139a0","1"
"0x139d6","1"
"0x13a0b","2"
"0x13a15","1"
"0x13a4","1"
"0x13a79","1"
"0x13aba","1"
"0x13b1f","1"
"0x13b58","1"
"0x13b5f","1"
"0x13b60","1"
"0x13b72","1"
"0x13b7b","1"
"0x13bad","1"
"0x13bb","1"
"0x13bc7","1"
"0x14014","1"
"0x1406e","1"
"0x1408f","1"
"0x140a1","1"
"0x14117","1"
"0x141e2","1"
"0x1422b","1"
"0x14270","1"
"0x14287","1"
"0x142e4","1"
"0x14313","1"
"0x14326","1"
"0x14375","1"
"0x1439f","1"
"0x143b3","1"
"0x143d0","1"
"0x14854","1"
"0x14878","1"
"0x149","1"
