"Measurement outcome","Frequency"
"0x100164","1"
"0x10031","1"
"0x100667","1"
"0x10099","1"
"0x100cdf","1"
"0x100e2c","1"
"0x101b8","1"
"0x1020d4","1"
"0x102217","1"
"0x102a5e","1"
"0x102bb8","1"
"0x102ddc","1"
"0x1034d","1"
"0x104428","1"
"0x104438","1"
"0x1047ab","1"
"0x1047ba","1"
"0x104902","1"
"0x104a26","1"
"0x104ca5","1"
"0x104d5a","1"
"0x105cf","1"
"0x1064b9","1"
"0x1065a3","1"
"0x106eab","1"
"0x10739","1"
"0x108187","1"
"0x10a040","1"
"0x10a381","1"
"0x10ab19","1"
"0x10ae32","1"
"0x10b75","1"
"0x10c6f","1"
"0x10cc16","1"
"0x10ccb6","1"
"0x10d30","1"
"0x10e1f4","1"
"0x10e284","1"
"0x10e339","1"
"0x10e4cc","1"
"0x10e53d","1"
"0x10ea83","1"
"0x10eb11","1"
"0x110280","1"
"0x110598","1"
"0x110f41","1"
"0x112166","1"
"0x112171","1"
"0x112714","1"
"0x1143bb","1"
"0x11442d","1"
"0x11446f","1"
"0x1144bc","1"
"0x114cf8","1"
"0x114ffc","1"
"0x116178","1"
"0x1161a9","1"
"0x11643f","1"
"0x1164f4","1"
"0x116516","1"
"0x116ea5","1"
"0x116f42","1"
"0x11851e","1"
"0x118640","1"
"0x118b73","1"
"0x11ad42","1"
"0x11c234","1"
"0x11c3d4","1"
"0x11c4a1","1"
"0x11c885","1"
"0x11c9c0","1"
"0x11cbed","1"
"0x11cdef","1"
"0x11e42f","1"
"0x11e4ed","1"
"0x11e795","1"
"0x120157","1"
"0x120189","1"
"0x120212","1"
"0x120307","1"
"0x120f7b","1"
"0x1219d","1"
"0x12203a","1"
"0x122563","1"
"0x1228da","1"
"0x123bd","1"
"0x1243b8","1"
"0x124540","1"
"0x124759","1"
"0x124845","1"
"0x1248c9","1"
"0x1249d5","1"
"0x124c9e","1"
"0x124f13","1"
"0x12613a","1"
"0x1262ab","1"
"0x126416","1"
"0x126515","1"
