"Measurement outcome","Frequency"
"0x10239e","1"
"0x102716","1"
"0x1027fa","1"
"0x104078","1"
"0x104237","1"
"0x1044c6","1"
"0x1047f4","1"
"0x104842","1"
"0x1064a0","1"
"0x106ecf","1"
"0x1072d","1"
"0x10841","1"
"0x108b1a","1"
"0x108fac","1"
"0x108ffe","1"
"0x10a19c","1"
"0x10a2ae","1"
"0x10c5da","1"
"0x10ee81","1"
"0x1103db","1"
"0x110497","1"
"0x1104b0","1"
"0x112516","1"
"0x1148f5","1"
"0x114a18","1"
"0x114f36","1"
"0x1165a3","1"
"0x116c7a","1"
"0x116d8e","1"
"0x1183bf","1"
"0x11a1c1","1"
"0x11ab45","1"
"0x11c64e","1"
"0x11c7e7","1"
"0x11ceff","1"
"0x11e2f0","1"
"0x11e9f1","1"
"0x11ed27","1"
"0x12005","1"
"0x120d3a","1"
"0x120ea1","1"
"0x1225d4","1"
"0x122ca2","1"
"0x12397","1"
"0x1242d6","1"
"0x124cd5","1"
"0x124d53","1"
"0x124dfb","1"
"0x124e01","1"
"0x12682e","1"
"0x1269b","1"
"0x126d01","1"
"0x126fbf","1"
"0x1281f8","1"
"0x12914","1"
"0x12a5e6","1"
"0x12a699","1"
"0x12aab4","1"
"0x12ac2e","1"
"0x12cb29","1"
"0x12cd95","1"
"0x12e9dd","1"
"0x1302ac","1"
"0x1303f1","1"
"0x13057f","1"
"0x130d9e","1"
"0x1321be","1"
"0x1323b7","1"
"0x132494","1"
"0x132921","1"
"0x1362f6","1"
"0x13655a","1"
"0x136965","1"
"0x136ba1","1"
"0x136d78","1"
"0x136f36","1"
"0x1380fa","1"
"0x13856d","1"
"0x138718","1"
"0x13a454","1"
"0x13a73a","1"
"0x13a796","1"
"0x13ac92","1"
"0x13ae0c","1"
"0x13c186","1"
"0x13c27a","1"
"0x13c310","1"
"0x13c88d","1"
"0x13ce5b","1"
"0x13ce81","1"
"0x13cffb","1"
"0x13e0bf","1"
"0x13e29f","1"
"0x13e34a","1"
"0x13e7eb","1"
"0x13e8c1","1"
"0x13ed01","1"
"0x13ee54","1"
"0x13efb8","1"
"0x1424f1","1"
"0x144019","1"
"0x14469f","1"
"0x146f88","1"
"0x147e06","1"
"0x148520","1"
"0x14a58a","1"
"0x14c018","1"
"0x14c3f0","1"
"0x14c7f3","1"
"0x14cbd9","1"
"0x14e7d3","1"
"0x15015d","1"
"0x15051d","1"
"0x150db5","1"
"0x1520f2","1"
"0x1523dc","1"
"0x152431","1"
"0x1529da","1"
"0x15441b","1"
"0x154b11","1"
"0x156909","1"
"0x156a9d","1"
"0x156fd4","1"
"0x158430","1"
"0x158728","1"
"0x15886d","1"
"0x158ed1","1"
"0x15c257","1"
"0x15ed2b","1"
"0x15ee48","1"
"0x15eebc","1"
"0x160a2c","1"
"0x160ab8","1"
"0x162e6c","1"
"0x162eb4","1"
"0x16346","1"
"0x164568","1"
"0x164903","1"
"0x164a96","1"
"0x164bdc","1"
"0x165595","1"
"0x16602e","1"
"0x1661fc","1"
"0x166336","1"
"0x1682fa","1"
"0x16a1a7","1"
"0x16a430","1"
"0x16a658","1"
"0x16a72","1"
"0x16a87c","1"
"0x16aa75","1"
"0x16ab55","1"
"0x16c12a","1"
"0x16c2fa","1"
"0x16c483","1"
"0x16c71f","1"
"0x16c7e5","1"
"0x16c8a1","1"
"0x16ca9f","1"
"0x16ce70","1"
"0x16e109","1"
"0x16ec7d","1"
"0x16edd7","1"
"0x16ee1c","1"
"0x16fc12","1"
"0x17025c","1"
"0x170763","1"
"0x170bbc","1"
"0x170c77","1"
"0x170e44","1"
"0x1723f8","1"
"0x172686","1"
"0x172ad6","1"
"0x174476","1"
"0x17463c","1"
"0x1747bb","1"
"0x1748ab","1"
"0x174a3c","1"
"0x174b7e","1"
"0x174ffa","1"
"0x176083","1"
"0x176599","1"
"0x176e75","1"
"0x178088","1"
"0x178202","1"
"0x17875f","1"
"0x178b5d","1"
"0x17a565","1"
"0x17a728","1"
"0x17c30b","1"
"0x17c518","1"
"0x17e2f2","1"
"0x17e662","1"
"0x17e6d0","1"
"0x180481","1"
"0x180757","1"
"0x180b7f","1"
"0x1820db","1"
"0x182220","1"
"0x182db5","1"
"0x184108","1"
"0x184772","1"
"0x184950","1"
"0x18639e","1"
"0x186b50","1"
"0x188232","1"
"0x188c58","1"
"0x18afb0","1"
"0x18c171","1"
"0x18c91a","1"
"0x190893","1"
"0x190d32","1"
"0x19260f","1"
"0x1940b4","1"
"0x19439a","1"
"0x194e5c","1"
"0x196124","1"
"0x196577","1"
"0x19667e","1"
"0x198165","1"
"0x19830b","1"
"0x19c15e","1"
"0x19ca89","1"
"0x19e09f","1"
"0x19e0f6","1"
"0x19e2a9","1"
"0x19e661","1"
"0x1a034f","1"
"0x1a205d","1"
"0x1a22fe","1"
"0x1a2367","1"
"0x1a26f0","1"
"0x1a2721","1"
"0x1a2bdf","1"
"0x1a2e33","1"
"0x1a2feb","1"
"0x1a304","1"
"0x1a4013","1"
"0x1a498e","1"
"0x1a4dcb","1"
"0x1a67d7","1"
"0x1a6c10","1"
"0x1a6e61","1"
"0x1a8020","1"
"0x1a855e","1"
"0x1a85d5","1"
"0x1a85d8","1"
"0x1a8911","1"
"0x1a8a18","1"
"0x1a8ec0","1"
"0x1aa3ab","1"
"0x1aa5a5","1"
"0x1aa79e","1"
"0x1aa837","1"
"0x1aa95d","1"
"0x1aaf07","1"
"0x1ac0b1","1"
"0x1ac721","1"
"0x1ac777","1"
"0x1ac853","1"
"0x1ac8d3","1"
"0x1ace3a","1"
"0x1aefbb","1"
"0x1b0b0d","1"
"0x1b25e9","1"
"0x1b27d6","1"
"0x1b2a5b","1"
"0x1b2d2d","1"
"0x1b4183","1"
"0x1b437d","1"
"0x1b4871","1"
"0x1b4900","1"
"0x1b4c49","1"
"0x1b4c91","1"
"0x1b4c93","1"
"0x1b66c6","1"
"0x1b6991","1"
"0x1b8529","1"
"0x1b8597","1"
"0x1b8776","1"
"0x1ba0e6","1"
"0x1ba1d4","1"
"0x1ba1e8","1"
"0x1ba21e","1"
"0x1ba492","1"
"0x1bacad","1"
"0x1badaa","1"
"0x1bc17a","1"
"0x1bc242","1"
"0x1bc3d6","1"
"0x1bc512","1"
"0x1bc702","1"
"0x1bc729","1"
"0x1be18b","1"
"0x1be549","1"
"0x1be739","1"
"0x1beb29","1"
"0x1bec26","1"
"0x1bed8c","1"
"0x1c037a","1"
"0x1c24e0","1"
"0x1c2e1b","1"
"0x1c44d7","1"
"0x1c613b","1"
"0x1c802a","1"
"0x1c8adb","1"
"0x1cb13","1"
"0x1cbac","1"
"0x1cbb5","1"
"0x1cce7f","1"
"0x1ce55a","1"
"0x1cfa2","1"
"0x1d0505","1"
"0x1d0777","1"
"0x1d2b7a","1"
"0x1d4096","1"
"0x1d849f","1"
"0x1d853d","1"
"0x1dabbc","1"
"0x1daea6","1"
"0x1dc407","1"
"0x1dca3d","1"
"0x1dcb05","1"
"0x1dcda4","1"
"0x1de93f","1"
"0x1debbc","1"
"0x1def13","1"
"0x1e03b9","1"
"0x1e09cd","1"
"0x1e1d0b","1"
"0x1e2297","1"
"0x1e2555","1"
"0x1e2fdb","1"
"0x1e351c","1"
"0x1e3c4","1"
"0x1e4273","1"
"0x1e4354","1"
"0x1e4383","1"
"0x1e445c","1"
"0x1e47dc","1"
"0x1e49d0","1"
"0x1e4c71","1"
"0x1e65e7","1"
"0x1e68d4","1"
"0x1e8697","1"
"0x1e8d74","1"
"0x1eac00","1"
"0x1ec117","1"
"0x1ec4c4","1"
"0x1ec700","1"
"0x1ec7cd","1"
"0x1ee006","1"
"0x1ee4df","1"
"0x1ee90b","1"
"0x1eec97","1"
"0x1eeef8","1"
"0x1f00b8","1"
"0x1f0213","1"
"0x1f063f","1"
"0x1f06f8","1"
"0x1f0c15","1"
"0x1f231c","1"
"0x1f2ce2","1"
"0x1f2d0d","1"
"0x1f2e3f","1"
"0x1f4790","1"
"0x1f6139","1"
"0x1f6937","1"
"0x1f69d5","1"
"0x1f6fe0","1"
"0x1f81b3","1"
