"Measurement outcome","Frequency"
"0x10004","1"
"0x10005","1"
"0x10014","1"
"0x1001e","1"
"0x10054","1"
"0x10084","1"
"0x1008c","1"
"0x1008d","1"
"0x100aa","1"
"0x100bf","1"
"0x10124","1"
"0x10140","1"
"0x10145","1"
"0x10172","1"
"0x1018e","1"
"0x101aa","1"
"0x101bb","1"
"0x101c3","1"
"0x101cb","1"
"0x101da","1"
"0x101dd","1"
"0x101e9","1"
"0x101ed","1"
"0x1028","1"
"0x102b","1"
"0x102c","1"
"0x1032","1"
"0x10404","1"
"0x10412","1"
"0x10426","1"
"0x10432","1"
"0x1045a","1"
"0x10460","1"
"0x10470","1"
"0x1048c","1"
"0x10496","1"
"0x104c6","1"
"0x104d5","1"
"0x10501","1"
"0x10514","1"
"0x10515","1"
"0x10527","1"
"0x10540","1"
"0x10561","1"
"0x105a2","1"
"0x105c9","1"
"0x1069","1"
"0x106a","1"
"0x106b","1"
"0x106c","1"
"0x10803","1"
"0x10838","1"
"0x10851","1"
"0x10858","1"
"0x10859","1"
"0x1085b","1"
"0x10863","1"
"0x1086b","1"
"0x10874","1"
"0x1087a","1"
"0x10890","1"
"0x10897","1"
"0x108bc","1"
"0x108be","1"
"0x108c6","1"
"0x108cb","1"
"0x108d","1"
"0x108d0","1"
"0x108d3","1"
"0x108d5","1"
"0x108d6","1"
"0x108d7","1"
"0x108f0","1"
"0x10905","1"
"0x10938","2"
"0x10941","1"
"0x10955","1"
"0x1096","1"
"0x10967","2"
"0x10975","1"
"0x1099c","1"
"0x109a4","1"
"0x109d4","1"
"0x109dc","1"
"0x109dd","1"
"0x109ea","1"
"0x109fd","1"
"0x10a1","1"
"0x10c0a","1"
"0x10c17","1"
"0x10c38","1"
"0x10c4c","1"
"0x10c59","1"
"0x10c6d","1"
"0x10c7c","1"
"0x10c8c","1"
"0x10c92","1"
"0x10cb","1"
"0x10cc0","1"
"0x10cd3","1"
"0x10cd5","1"
"0x10cd8","1"
"0x10d","1"
"0x10d01","1"
"0x10d0a","1"
"0x10d13","1"
"0x10d25","1"
"0x10d28","1"
"0x10d41","1"
"0x10d62","1"
"0x10d63","1"
"0x10d7","1"
"0x10d98","1"
"0x10dbd","1"
"0x10de2","1"
"0x10deb","1"
"0x10ded","1"
"0x10dee","1"
"0x10dfd","1"
"0x10e6","1"
"0x10f3","1"
"0x10f6","1"
"0x10ff","1"
"0x11007","1"
"0x11018","1"
"0x1102f","1"
"0x11034","1"
"0x11037","1"
"0x11048","1"
"0x1104c","1"
"0x11055","1"
"0x11060","1"
"0x11063","1"
"0x1106d","1"
"0x11080","1"
"0x11094","1"
"0x110ad","1"
"0x110b","1"
"0x110bd","1"
"0x110c2","1"
"0x110d2","1"
"0x11111","1"
"0x11124","1"
"0x1112d","1"
"0x11151","1"
"0x11170","1"
"0x11176","1"
"0x111ab","1"
"0x111ac","1"
"0x111bb","1"
"0x111c1","1"
"0x111cc","1"
"0x111d0","1"
"0x111d1","1"
"0x111db","1"
"0x111e0","1"
"0x111e5","1"
"0x111ed","2"
"0x111ef","1"
"0x111fd","1"
"0x1124","1"
"0x11401","1"
"0x11404","1"
"0x1140c","1"
"0x11410","1"
"0x1141a","1"
"0x11421","1"
"0x11428","1"
"0x1142a","1"
"0x1142d","1"
"0x11442","1"
"0x11448","1"
"0x1145f","1"
"0x11475","1"
"0x11495","1"
"0x11499","1"
"0x114a1","1"
"0x114ba","1"
"0x114c0","1"
"0x114c1","1"
"0x114db","1"
"0x114eb","1"
"0x114f3","1"
"0x114f8","1"
"0x11506","1"
"0x1150c","1"
"0x11521","1"
"0x11524","1"
"0x11536","1"
"0x11555","1"
"0x11560","1"
"0x11565","1"
"0x11573","1"
"0x11576","1"
"0x11578","1"
"0x115a5","2"
"0x115a6","1"
"0x115a9","1"
"0x115b4","1"
"0x115bc","1"
"0x115c5","1"
"0x115d3","1"
"0x115e1","1"
"0x115f5","1"
"0x115fa","1"
"0x1180","1"
"0x11805","2"
"0x11808","1"
"0x11809","1"
"0x1180f","1"
"0x1184","1"
"0x11844","1"
"0x1184e","1"
"0x11854","1"
"0x1185d","1"
"0x1186e","1"
"0x11890","1"
"0x11897","1"
"0x118a9","1"
"0x118c4","1"
"0x118c5","2"
"0x118cc","1"
"0x118e6","1"
"0x118f1","1"
"0x118f4","2"
"0x118f8","1"
"0x1190","1"
"0x11900","1"
"0x11905","1"
"0x11911","1"
"0x11916","1"
"0x11927","1"
"0x1193","1"
"0x11948","1"
"0x1194f","1"
"0x11967","1"
"0x11976","1"
"0x11980","1"
"0x11986","1"
"0x11989","2"
"0x1198e","1"
"0x11992","1"
"0x11994","1"
"0x11999","1"
"0x119ac","1"
"0x119bf","1"
"0x119e0","1"
"0x119e8","1"
"0x119ea","1"
"0x119f6","1"
"0x11a5","1"
"0x11b5","1"
"0x11c00","1"
"0x11c08","1"
"0x11c0d","1"
"0x11c20","1"
"0x11c29","1"
"0x11c41","1"
"0x11c5","1"
"0x11c65","1"
"0x11c76","1"
"0x11c7a","1"
"0x11c88","1"
"0x11cab","1"
"0x11cad","1"
"0x11cae","1"
"0x11cb2","1"
"0x11cb8","1"
"0x11ce5","1"
"0x11cfc","1"
"0x11cfd","1"
"0x11d01","1"
"0x11d02","1"
"0x11d03","1"
"0x11d1c","1"
"0x11d29","1"
"0x11d45","1"
"0x11d60","2"
"0x11d69","2"
"0x11d85","1"
"0x11d88","1"
"0x11d97","1"
"0x11d9c","1"
"0x11d9e","1"
"0x11d9f","1"
"0x11da2","1"
"0x11dac","1"
"0x11db5","1"
"0x11dd","1"
"0x11ded","1"
"0x11e5","1"
"0x11ed","1"
"0x11f0","1"
"0x12017","1"
"0x12019","1"
"0x12031","1"
"0x12055","1"
"0x1205c","1"
"0x12061","1"
"0x1206b","1"
"0x12070","1"
"0x1208c","1"
"0x12094","1"
"0x1209d","1"
"0x120ad","1"
"0x120b0","1"
"0x120cd","1"
"0x120d8","1"
"0x120e1","1"
"0x120f5","1"
"0x12104","2"
"0x1210e","1"
"0x12121","2"
"0x1213e","1"
"0x1213f","1"
"0x12140","1"
"0x1214a","1"
"0x12158","1"
"0x12171","1"
"0x12175","1"
"0x1218a","1"
"0x1218c","1"
"0x12199","1"
"0x1219f","1"
"0x121ab","1"
"0x121b9","1"
"0x121cf","1"
"0x121e6","1"
"0x121f1","1"
"0x12415","1"
"0x12418","1"
"0x12425","1"
"0x1243b","1"
"0x12440","1"
"0x12444","1"
"0x12445","1"
"0x1244f","1"
"0x1245c","1"
"0x12467","1"
"0x12473","1"
"0x1248c","1"
"0x12494","1"
"0x124ac","1"
"0x124b3","1"
"0x124ba","1"
"0x124d0","1"
"0x124d9","1"
"0x124ed","1"
"0x125","1"
"0x1250b","1"
"0x12511","1"
"0x1251f","1"
"0x1252a","1"
"0x12544","1"
"0x12548","1"
"0x12574","1"
"0x12583","1"
"0x12590","1"
"0x125c8","1"
"0x125de","1"
"0x125e4","1"
"0x125eb","1"
"0x125ef","1"
"0x1280c","1"
"0x1280e","1"
"0x1281b","1"
"0x12824","1"
"0x1283b","1"
"0x12858","1"
"0x12859","1"
"0x1285d","1"
"0x12861","1"
"0x12867","1"
"0x12875","1"
"0x12881","1"
"0x12887","1"
"0x1288d","1"
"0x12890","1"
"0x1289f","1"
"0x128ab","1"
"0x128be","1"
"0x128c7","1"
"0x12904","1"
"0x1290c","1"
"0x1291d","1"
"0x1293c","1"
"0x1293d","1"
"0x12944","1"
"0x12962","1"
"0x12991","1"
"0x129a4","1"
"0x129b8","1"
"0x129c9","2"
"0x12c1f","1"
"0x12c26","1"
"0x12c2f","1"
"0x12c4e","1"
"0x12c4f","1"
"0x12c5c","1"
"0x12c5e","2"
"0x12c64","1"
"0x12c73","1"
"0x12ca5","2"
"0x12ce1","1"
"0x12ce6","1"
"0x12cf1","1"
"0x12cfc","1"
"0x12d08","1"
"0x12d15","2"
"0x12d34","1"
"0x12d37","1"
"0x12d70","1"
"0x12d7c","1"
"0x12d88","1"
"0x12d90","1"
"0x12daf","1"
"0x12db6","1"
"0x12db9","1"
"0x12dbf","1"
"0x12dd7","1"
"0x12ddc","1"
"0x12de5","1"
"0x13001","1"
"0x1300f","1"
"0x13014","1"
"0x13016","1"
"0x1301b","1"
"0x1301d","1"
"0x1302a","1"
"0x13039","1"
"0x1303c","1"
"0x13048","1"
"0x1304c","1"
"0x1305f","1"
"0x1306e","1"
"0x13093","1"
"0x130a7","1"
"0x130a9","1"
"0x130c5","1"
"0x130d9","1"
"0x130e4","1"
"0x130f5","1"
"0x13107","1"
"0x13129","1"
"0x13132","1"
"0x13133","1"
"0x13134","1"
"0x13135","1"
"0x13149","1"
"0x13153","1"
"0x13188","1"
"0x1319f","1"
"0x131a6","1"
"0x131ab","1"
"0x131af","1"
"0x131b5","1"
"0x131ca","1"
"0x131df","1"
"0x131e2","1"
"0x131e5","1"
"0x131f4","1"
"0x1333c","1"
"0x1340d","1"
"0x1341b","1"
"0x13476","1"
"0x13481","1"
"0x13499","1"
"0x134bc","1"
"0x134c4","1"
"0x134f4","1"
"0x13511","1"
"0x13538","1"
"0x13560","1"
"0x13582","1"
"0x13583","1"
"0x1358b","1"
"0x135a6","1"
"0x135c0","1"
"0x135cc","1"
"0x135e9","1"
"0x135f9","1"
"0x13805","1"
"0x1380a","1"
"0x1381c","1"
"0x13829","1"
"0x1383c","1"
"0x13854","1"
"0x1385b","1"
"0x13865","1"
"0x1388c","1"
"0x13899","1"
"0x138c3","1"
"0x138c6","1"
"0x138d5","1"
"0x138d8","2"
"0x138e9","1"
"0x138f1","1"
"0x138f7","1"
"0x138f9","1"
"0x138fd","1"
"0x13902","1"
"0x13906","1"
"0x13918","1"
"0x1392d","1"
"0x13930","1"
"0x13931","1"
"0x1393c","1"
"0x1393e","1"
"0x13961","1"
"0x13969","1"
"0x13971","1"
"0x13989","1"
"0x1398e","1"
"0x139c0","1"
"0x139c5","1"
"0x139ca","1"
"0x139dd","1"
"0x139e7","1"
"0x13c","1"
"0x13c00","1"
"0x13c03","1"
"0x13c1b","1"
"0x13c35","1"
"0x13c3b","1"
"0x13c45","1"
"0x13c60","1"
"0x13c6a","1"
"0x13c75","1"
"0x13c76","1"
"0x13c82","1"
"0x13c95","2"
"0x13c99","1"
"0x13c9b","1"
"0x13cb4","1"
"0x13ccc","1"
"0x13d23","1"
"0x13d30","2"
"0x13d45","1"
"0x13d5d","1"
"0x13d73","1"
"0x13d74","1"
"0x13d8f","1"
