"Measurement outcome","Frequency"
"0x1","1"
"0x10","1"
"0x1000","1"
"0x1002","1"
"0x1003","2"
"0x1008","1"
"0x1010","1"
"0x1017","1"
"0x1018","2"
"0x101a","1"
"0x101e","1"
"0x1020","1"
"0x1021","1"
"0x1023","1"
"0x1026","1"
"0x1027","1"
"0x102a","1"
"0x1030","1"
"0x1033","1"
"0x1038","1"
"0x103f","2"
"0x1040","1"
"0x1042","1"
"0x1044","1"
"0x1045","1"
"0x104b","1"
"0x1051","1"
"0x1052","1"
"0x1056","1"
"0x1057","1"
"0x105b","1"
"0x1061","1"
"0x1062","1"
"0x106b","1"
"0x1075","1"
"0x107b","1"
"0x1083","1"
"0x108a","1"
"0x1091","1"
"0x1095","1"
"0x1098","1"
"0x109c","1"
"0x10a1","1"
"0x10a8","1"
"0x10ab","1"
"0x10b9","1"
"0x10bb","2"
"0x10c2","1"
"0x10c7","1"
"0x10cb","1"
"0x10d2","1"
"0x10d3","2"
"0x10da","1"
"0x10dd","1"
"0x10e8","1"
"0x10f3","1"
"0x10f9","1"
"0x1202","2"
"0x1204","1"
"0x120a","1"
"0x120b","2"
"0x120c","1"
"0x1210","1"
"0x1215","2"
"0x1218","1"
"0x1219","1"
"0x121f","1"
"0x1229","1"
"0x1230","1"
"0x1232","1"
"0x1235","1"
"0x1249","1"
"0x124d","1"
"0x1252","1"
"0x1253","1"
"0x1255","2"
"0x125b","1"
"0x125c","1"
"0x1260","1"
"0x1262","1"
"0x1263","1"
"0x126c","3"
"0x126d","1"
"0x126f","1"
"0x1277","1"
"0x127a","1"
"0x127c","1"
"0x127d","1"
"0x127f","1"
"0x1281","1"
"0x1282","3"
"0x1283","1"
"0x1286","1"
"0x1288","1"
"0x128f","2"
"0x1294","1"
"0x129a","1"
"0x12ac","1"
"0x12af","1"
"0x12b1","1"
"0x12b8","3"
"0x12bd","1"
"0x12c0","1"
"0x12c6","1"
"0x12ca","2"
"0x12cb","1"
"0x12d3","1"
"0x12d5","1"
"0x12d8","1"
"0x12e9","1"
"0x12ee","1"
"0x12f4","1"
"0x12f6","1"
"0x12ff","1"
"0x1401","1"
"0x1406","1"
"0x140c","1"
"0x1416","1"
"0x141a","1"
"0x141c","1"
"0x141e","2"
"0x1423","1"
"0x1424","2"
"0x1427","1"
"0x1428","1"
"0x142e","2"
"0x142f","1"
"0x1430","1"
"0x143c","2"
"0x143e","1"
"0x143f","1"
"0x1441","1"
"0x1445","1"
"0x1448","1"
"0x144a","1"
"0x144c","1"
"0x144e","1"
"0x1454","1"
"0x1455","1"
"0x1458","1"
"0x1463","1"
"0x1467","1"
"0x146c","1"
"0x1474","1"
"0x1476","1"
"0x147b","1"
"0x147e","1"
"0x147f","1"
"0x1481","1"
"0x1485","1"
"0x1487","1"
"0x1489","1"
"0x148a","1"
"0x148b","2"
"0x148c","1"
"0x149a","1"
"0x149c","1"
"0x14a2","1"
"0x14a4","1"
"0x14a8","1"
"0x14b0","1"
"0x14b5","1"
"0x14b7","1"
"0x14c2","1"
"0x14c4","2"
"0x14c5","1"
"0x14c6","1"
"0x14cf","2"
"0x14d4","2"
"0x14d6","1"
"0x14de","1"
"0x14df","2"
"0x14e1","1"
"0x14e7","1"
"0x14e8","1"
"0x14f6","1"
"0x14f9","1"
"0x14ff","1"
"0x16","1"
"0x1603","1"
"0x1604","1"
"0x1608","1"
"0x1613","1"
"0x1617","1"
"0x161d","1"
"0x1625","1"
"0x1627","1"
"0x1628","1"
"0x162b","1"
"0x162c","1"
"0x162d","1"
"0x162f","1"
"0x1631","1"
"0x1633","1"
"0x1636","1"
"0x1638","1"
"0x163c","1"
"0x1645","1"
"0x1647","1"
"0x1664","2"
"0x1665","1"
"0x1667","1"
"0x166c","1"
"0x166e","1"
"0x166f","1"
"0x1679","1"
"0x167c","1"
"0x167e","1"
"0x1685","2"
"0x1688","1"
"0x168a","1"
"0x168c","1"
"0x168e","1"
"0x1691","3"
"0x1697","1"
"0x169a","1"
"0x169c","2"
"0x16a0","1"
"0x16a2","1"
"0x16a3","1"
"0x16a5","1"
"0x16ad","1"
"0x16b4","1"
"0x16bc","1"
"0x16be","1"
"0x16c0","1"
"0x16c1","1"
"0x16c7","2"
"0x16cc","1"
"0x16ce","1"
"0x16d0","2"
"0x16d2","1"
"0x16d4","1"
"0x16dd","1"
"0x16e5","2"
"0x16ee","1"
"0x16f6","1"
"0x16fe","1"
"0x175","1"
"0x18","2"
"0x1809","1"
"0x180a","1"
"0x180b","1"
"0x1810","1"
"0x1811","1"
"0x1813","1"
"0x1818","1"
"0x1819","1"
"0x181a","1"
"0x1824","1"
"0x1825","1"
"0x1827","1"
"0x182b","1"
"0x1830","2"
"0x1831","2"
"0x1835","1"
"0x1839","2"
"0x1846","1"
"0x184e","1"
"0x1855","1"
"0x1856","1"
"0x1858","1"
"0x185d","1"
"0x185f","1"
"0x1861","1"
"0x1863","2"
"0x1865","1"
"0x1870","1"
"0x1875","1"
"0x1877","1"
"0x1885","1"
"0x1888","1"
"0x188b","1"
"0x188c","1"
"0x1891","1"
"0x1898","1"
"0x189a","1"
"0x18a1","1"
"0x18ab","1"
"0x18ac","1"
"0x18ae","1"
"0x18b8","1"
"0x18bb","1"
"0x18c1","1"
"0x18c4","1"
"0x18d2","1"
"0x18d8","1"
"0x18e0","1"
"0x18e2","1"
"0x18e4","1"
"0x18e5","1"
"0x18e7","1"
"0x18ed","1"
"0x18ef","1"
"0x18f0","1"
"0x18f5","1"
"0x18f8","1"
"0x18f9","1"
"0x18fa","1"
"0x18fb","2"
"0x1a","1"
"0x1a04","1"
"0x1a09","1"
"0x1a0a","1"
"0x1a0f","1"
"0x1a20","1"
"0x1a22","1"
"0x1a25","1"
"0x1a28","1"
"0x1a37","1"
"0x1a39","1"
"0x1a46","1"
"0x1a4f","1"
"0x1a50","2"
"0x1a61","1"
"0x1a69","2"
"0x1a6d","1"
"0x1a80","2"
"0x1a81","1"
"0x1a82","1"
"0x1a89","1"
"0x1a90","1"
"0x1a91","1"
"0x1a92","2"
"0x1aa2","1"
"0x1aa3","1"
"0x1aa7","1"
"0x1aa9","1"
"0x1aac","2"
"0x1abb","1"
