"Measurement outcome","Frequency"
"0x1000bb","1"
"0x1002ed","1"
"0x100397","1"
"0x1003f4","1"
"0x10068b","1"
"0x100757","1"
"0x101025","1"
"0x101054","1"
"0x101424","1"
"0x10151","1"
"0x1015f0","1"
"0x1016b4","1"
"0x1016b9","1"
"0x1016f0","1"
"0x101b7c","1"
"0x102179","1"
"0x102209","1"
"0x1024e6","1"
"0x102629","1"
"0x103154","1"
"0x1031c5","1"
"0x103466","1"
"0x1036f1","1"
"0x10372","1"
"0x103e2","1"
"0x103ed","1"
"0x104126","1"
"0x10423a","1"
"0x1042cc","1"
"0x10438f","1"
"0x104390","1"
"0x104587","1"
"0x104708","1"
"0x105105","1"
"0x1051c5","1"
"0x105505","1"
"0x10554c","1"
"0x105654","1"
"0x105704","1"
"0x105762","1"
"0x105ef7","1"
"0x105f5","1"
"0x10625","1"
"0x106564","1"
"0x1065a1","1"
"0x1066b","1"
"0x10677a","1"
"0x10678f","1"
"0x1070dc","1"
"0x1071ad","1"
"0x107239","1"
"0x1073ae","1"
"0x1074ee","1"
"0x107510","1"
"0x107575","1"
"0x10763","1"
"0x107670","1"
"0x107678","1"
"0x1076c0","1"
"0x107729","1"
"0x10854b","1"
"0x10858c","1"
"0x108614","1"
"0x108645","1"
"0x108702","1"
"0x108737","1"
"0x1087f8","1"
"0x10905f","1"
"0x10910c","1"
"0x109140","1"
"0x1091ab","1"
"0x109201","1"
"0x1092db","1"
"0x109537","1"
"0x10954a","1"
"0x109679","1"
"0x109705","1"
"0x10a044","1"
"0x10a22f","1"
"0x10a296","1"
"0x10a3f1","1"
"0x10a4bb","1"
"0x10a52c","1"
"0x10a595","1"
"0x10a611","1"
"0x10a736","1"
"0x10b086","1"
"0x10b09c","1"
"0x10b20d","1"
"0x10b378","1"
"0x10b603","1"
"0x10b64f","1"
"0x10c01f","1"
"0x10c136","1"
"0x10c1c1","1"
"0x10c210","1"
"0x10c3f0","1"
"0x10c63e","1"
"0x10c758","1"
"0x10c76a","1"
"0x10c82f","1"
"0x10d068","1"
"0x10d11d","1"
"0x10d194","1"
"0x10d562","1"
"0x10d65c","1"
"0x10d6d6","1"
"0x10d7d8","1"
"0x10db68","1"
"0x10e10d","1"
"0x10e13e","1"
"0x10e1cb","1"
"0x10e20a","1"
"0x10e274","1"
"0x10e29b","1"
"0x10e381","1"
"0x10e40f","1"
"0x10e534","1"
"0x10e5b8","1"
"0x10e632","1"
"0x10ed81","1"
"0x10f0fc","1"
"0x10f2c5","1"
"0x10f369","1"
"0x10f4a5","1"
"0x1101a9","1"
"0x11038","1"
"0x110391","1"
"0x110499","1"
"0x11062b","1"
"0x11079f","1"
"0x1107f7","1"
"0x111049","1"
"0x111168","1"
"0x1111b1","1"
"0x111222","1"
"0x11129c","1"
"0x111309","1"
"0x1115f3","1"
"0x11165f","1"
"0x111709","1"
"0x111ce0","1"
"0x11223","1"
"0x112250","1"
"0x112380","1"
"0x11277c","1"
"0x112d9","1"
"0x113034","1"
"0x11310e","1"
"0x113148","1"
"0x1131c9","1"
"0x113291","1"
"0x11335f","1"
"0x113380","1"
"0x1133a1","1"
"0x11349","1"
