"Measurement outcome","Frequency"
"0x0","1"
"0x10","1"
"0x1001","1"
"0x1003","1"
"0x100f","1"
"0x1012","1"
"0x1016","1"
"0x1018","3"
"0x1024","1"
"0x102e","1"
"0x103a","1"
"0x103b","1"
"0x103d","1"
"0x1044","1"
"0x1049","1"
"0x104b","1"
"0x104d","1"
"0x1050","2"
"0x1053","1"
"0x1055","1"
"0x1061","1"
"0x1064","1"
"0x1067","1"
"0x106c","1"
"0x106f","1"
"0x1076","1"
"0x1079","1"
"0x1082","1"
"0x1083","3"
"0x1087","1"
"0x1088","1"
"0x1089","1"
"0x108a","1"
"0x108b","1"
"0x1097","3"
"0x1099","2"
"0x109b","1"
"0x10a1","1"
"0x10aa","1"
"0x10b7","1"
"0x10bc","1"
"0x10c2","2"
"0x10c6","1"
"0x10c7","1"
"0x10c8","1"
"0x10c9","1"
"0x10cd","1"
"0x10d0","1"
"0x10d2","1"
"0x10db","1"
"0x10df","1"
"0x10ed","1"
"0x10ee","1"
"0x10ef","2"
"0x10f6","1"
"0x10f7","1"
"0x10f8","1"
"0x11a","1"
"0x12","1"
"0x1200","1"
"0x120c","2"
"0x1212","1"
"0x1217","1"
"0x121b","1"
"0x121d","1"
"0x121e","1"
"0x121f","1"
"0x122d","1"
"0x1232","1"
"0x1236","1"
"0x1238","1"
"0x123b","1"
"0x123d","2"
"0x123f","1"
"0x1240","1"
"0x1245","2"
"0x124b","1"
"0x1253","1"
"0x125b","1"
"0x125c","1"
"0x125f","1"
"0x1262","1"
"0x1266","1"
"0x1271","1"
"0x1272","1"
"0x1273","1"
"0x1274","1"
"0x1275","1"
"0x1278","1"
"0x1282","1"
"0x1288","1"
"0x128e","1"
"0x128f","1"
"0x1290","2"
"0x1297","1"
"0x12a9","1"
"0x12b0","1"
"0x12c0","1"
"0x12c3","1"
"0x12ca","1"
"0x12cb","1"
"0x12cc","1"
"0x12cd","1"
"0x12d5","1"
"0x12dd","1"
"0x12df","1"
"0x12e2","1"
"0x12e4","1"
"0x12fa","1"
"0x1405","2"
"0x1407","1"
"0x140f","3"
"0x1411","1"
"0x141a","1"
"0x141e","1"
"0x1429","1"
"0x142b","1"
"0x142e","1"
"0x143b","1"
"0x143d","1"
"0x1442","1"
"0x144a","1"
"0x144c","1"
"0x144f","1"
"0x1451","2"
"0x1452","2"
"0x1455","1"
"0x1456","1"
"0x145e","2"
"0x146d","1"
"0x1471","1"
"0x1473","1"
"0x1475","1"
"0x1478","1"
"0x147f","1"
"0x1483","2"
"0x1485","1"
"0x1487","1"
"0x148a","1"
"0x148b","1"
"0x148f","1"
"0x1495","1"
"0x149e","1"
"0x14a2","1"
"0x14a8","1"
"0x14b9","1"
"0x14c6","1"
"0x14c7","1"
"0x14ca","1"
"0x14cb","1"
"0x14cd","1"
"0x14ce","1"
"0x14cf","1"
"0x14d1","1"
"0x14d4","1"
"0x14da","1"
"0x14dc","1"
"0x14df","1"
"0x14e4","1"
"0x14e7","1"
"0x14e8","1"
"0x14ea","1"
"0x14eb","1"
"0x14ed","1"
"0x14f3","1"
"0x14f8","1"
"0x14ff","1"
"0x16","1"
"0x1601","1"
"0x1602","1"
"0x1604","1"
"0x1608","1"
"0x160c","1"
"0x1615","1"
"0x1619","1"
"0x161c","1"
"0x1625","1"
"0x1628","1"
"0x162b","1"
"0x162c","1"
"0x162d","2"
"0x1630","1"
"0x1632","1"
"0x1634","1"
"0x1635","1"
"0x1642","1"
"0x1645","1"
"0x1646","1"
"0x1647","1"
"0x164b","1"
"0x1654","2"
"0x1657","1"
"0x1664","2"
"0x1669","2"
"0x166a","1"
"0x166e","2"
"0x1670","1"
"0x1676","1"
"0x167c","1"
"0x1680","1"
"0x1686","2"
"0x168a","1"
