"Measurement outcome","Frequency"
"00000000","99"
"00000001","16"
"00000010","13"
"00000011","108"
"00000100","12"
"00000101","88"
"00000110","119"
"00000111","12"
"00001000","14"
"00001001","112"
"00001010","93"
"00001011","12"
"00001100","89"
"00001101","9"
"00001110","13"
"00001111","85"
"00010000","1"
"00010111","1"
"00011111","1"
"00100000","138"
"00100001","16"
"00100010","31"
"00100011","111"
"00100100","17"
"00100101","93"
"00100110","93"
"00100111","16"
"00101000","15"
"00101001","109"
"00101010","113"
"00101011","23"
"00101100","103"
"00101101","19"
"00101110","15"
"00101111","113"
"00110010","1"
"00110011","2"
"00111011","1"
"00111100","1"
"01000000","119"
"01000001","41"
"01000010","48"
"01000011","120"
"01000100","23"
"01000101","84"
"01000110","74"
"01000111","29"
"01001000","25"
"01001001","122"
"01001010","148"
"01001011","29"
"01001100","69"
"01001101","24"
"01001110","17"
"01001111","75"
"01010011","2"
"01010100","1"
"01010110","1"
"01011010","1"
"01100000","143"
"01100001","43"
"01100010","56"
"01100011","139"
"01100100","22"
"01100101","61"
"01100110","76"
"01100111","24"
"01101000","39"
"01101001","137"
"01101010","136"
"01101011","40"
"01101100","66"
"01101101","32"
"01101110","25"
"01101111","89"
"01110001","1"
"01111010","1"
"01111111","1"
"10000000","108"
"10000001","15"
"10000010","10"
"10000011","97"
"10000100","14"
"10000101","100"
"10000110","103"
"10000111","12"
"10001000","11"
"10001001","94"
"10001010","119"
"10001011","20"
"10001100","96"
"10001101","15"
"10001110","9"
"10001111","90"
"10011010","1"
"10100000","99"
"10100001","17"
"10100010","19"
"10100011","104"
"10100100","21"
"10100101","95"
"10100110","100"
"10100111","26"
"10101000","18"
"10101001","87"
"10101010","110"
"10101011","22"
"10101100","102"
"10101101","20"
"10101110","21"
"10101111","101"
"10110011","1"
"10110100","1"
"10110110","1"
"11000000","136"
"11000001","28"
"11000010","35"
"11000011","141"
"11000100","25"
"11000101","83"
"11000110","79"
"11000111","26"
"11001000","34"
"11001001","108"
"11001010","162"
"11001011","34"
"11001100","63"
"11001101","30"
"11001110","18"
"11001111","64"
"11011100","1"
"11011111","1"
"11100000","141"
"11100001","42"
"11100010","55"
"11100011","127"
"11100100","29"
"11100101","66"
"11100110","90"
"11100111","25"
"11101000","40"
"11101001","125"
"11101010","164"
"11101011","44"
"11101100","73"
"11101101","22"
"11101110","22"
"11101111","65"
"11110000","1"
"11111001","1"
"11111011","1"
"11111100","2"
