"Measurement outcome","Frequency"
"0x10018","1"
"0x1001ea","1"
"0x100216","1"
"0x100362","1"
"0x10037c","1"
"0x10045c","1"
"0x100532","1"
"0x1005ce","1"
"0x100604","1"
"0x100656","1"
"0x1006d4","1"
"0x10078c","1"
"0x10117e","1"
"0x1011e","1"
"0x10126a","1"
"0x1012aa","1"
"0x10133e","1"
"0x10147a","1"
"0x1014de","1"
"0x101782","1"
"0x101c6","1"
"0x101efc","1"
"0x102","1"
"0x1022d8","1"
"0x1024b6","1"
"0x10278e","1"
"0x102f8","1"
"0x103114","1"
"0x103298","1"
"0x10329c","1"
"0x103480","1"
"0x1034c2","1"
"0x1035b8","1"
"0x1035d6","1"
"0x1037e4","1"
"0x104266","1"
"0x1042c0","1"
"0x104328","1"
"0x104370","1"
"0x104474","1"
"0x10458e","1"
"0x1045a2","1"
"0x10468","1"
"0x1047da","1"
"0x104a4","1"
"0x105264","1"
"0x10547a","1"
"0x1055c4","1"
"0x10562d","1"
"0x105724","1"
"0x1061a4","1"
"0x106282","1"
"0x10632e","1"
"0x106404","1"
"0x1064a","1"
"0x1064aa","1"
"0x10652c","1"
"0x1065d2","1"
"0x1067ba","1"
"0x106b6","1"
"0x107054","1"
"0x10706","1"
"0x107160","1"
"0x107186","1"
"0x10718a","1"
"0x107262","1"
"0x10736c","1"
"0x1073ec","1"
"0x107420","1"
"0x10773e","1"
"0x108094","1"
"0x10868e","1"
"0x108764","1"
"0x109084","1"
"0x1090a8","1"
"0x1090da","1"
"0x109118","1"
"0x1092a4","1"
"0x10938c","1"
"0x109692","1"
"0x1096f8","1"
"0x10a0be","1"
"0x10a154","1"
"0x10a226","1"
"0x10a3be","1"
"0x10a698","1"
"0x10a7d6","1"
"0x10b008","1"
"0x10b058","1"
"0x10b258","1"
"0x10b394","1"
"0x10b41e","2"
"0x10b6ee","1"
"0x10c140","1"
"0x10c16c","1"
"0x10c2a8","1"
"0x10c30c","1"
"0x10c442","1"
"0x10d01e","1"
"0x10d0bc","1"
"0x10d2a6","1"
"0x10d360","1"
"0x10d578","1"
"0x10d6c6","1"
"0x10d6f0","1"
"0x10d706","1"
"0x10e0d6","1"
"0x10e69c","1"
"0x10e6fa","1"
"0x10e7c6","1"
"0x10f190","1"
"0x10f2ce","1"
"0x10f548","1"
"0x10f5ec","1"
"0x11012e","1"
"0x110182","1"
"0x1102b0","1"
"0x11036c","1"
"0x1105e","1"
"0x1106fa","1"
"0x1107b2","1"
"0x111004","1"
"0x111058","1"
"0x11109c","1"
"0x1110dc","1"
"0x1110e0","1"
"0x111212","1"
"0x1115c4","1"
"0x111630","1"
"0x111668","2"
"0x111688","1"
"0x1116bc","1"
"0x111798","1"
"0x1117a4","1"
"0x1120e2","1"
"0x1120f6","1"
"0x112332","1"
"0x112386","1"
"0x112394","1"
"0x11247e","1"
"0x1124c6","1"
"0x112538","1"
"0x11256","1"
"0x113032","1"
"0x113336","1"
"0x113342","1"
"0x1133a0","1"
"0x11342","1"
"0x11342c","1"
"0x1135a4","1"
"0x11378a","1"
"0x1140ae","1"
"0x114180","1"
"0x11419e","1"
"0x1141d0","1"
"0x11428a","1"
"0x1142b6","1"
"0x1142d2","1"
"0x1143ea","1"
"0x11462c","1"
"0x11465e","1"
"0x1146dc","1"
"0x114706","1"
"0x1147b4","1"
"0x1147e6","1"
"0x1148e","1"
"0x115038","1"
"0x1150d2","1"
"0x1152a8","1"
"0x11530c","1"
"0x1153cc","1"
"0x11542c","1"
"0x11546e","1"
"0x11556","1"
"0x115722","1"
"0x1157c2","1"
"0x1160e6","1"
"0x116192","1"
"0x11631c","1"
"0x1163a","1"
"0x1164ce","1"
"0x1165ea","1"
"0x11672","1"
"0x116d8","1"
"0x116e6","1"
"0x117204","1"
"0x117272","1"
"0x117322","1"
"0x117378","1"
"0x1176dc","1"
"0x117734","1"
"0x11790c","1"
"0x117ce","1"
"0x118030","1"
"0x1181dc","1"
"0x1182ae","1"
"0x11838e","1"
"0x118684","1"
"0x118712","1"
"0x118c","1"
"0x1191a0","1"
"0x1192e4","1"
"0x119366","1"
"0x1194f6","1"
"0x11957a","1"
"0x11a068","1"
"0x11a27a","1"
"0x11a288","1"
"0x11a2b8","1"
"0x11a448","1"
"0x11a47e","1"
"0x11a4e2","1"
"0x11a5a8","1"
"0x11a60e","1"
"0x11a702","1"
"0x11a752","1"
"0x11b0ba","1"
"0x11b362","1"
"0x11b494","1"
"0x11b592","1"
"0x11b63c","1"
"0x11b6f4","1"
"0x11c27e","1"
"0x11c442","1"
"0x11c534","1"
"0x11c67c","1"
"0x11c6ba","1"
"0x11c748","1"
"0x11d12e","1"
"0x11d27e","1"
"0x11d2c6","1"
"0x11d2f4","1"
"0x11d392","1"
"0x11d4a0","1"
"0x11d4ea","1"
"0x11d626","1"
"0x11e1c4","1"
"0x11e300","1"
"0x11e388","1"
"0x11e696","1"
"0x11f0b4","1"
"0x11f0e4","1"
"0x11f150","1"
"0x11f15a","1"
"0x11f4f0","1"
"0x12026c","1"
"0x1204ca","1"
"0x1204ce","1"
"0x1204d8","1"
"0x1205f2","1"
"0x120614","1"
"0x1211ee","1"
"0x121468","1"
"0x12156","1"
"0x12159e","1"
"0x12201a","1"
"0x1220fe","1"
"0x122260","1"
"0x12233c","1"
"0x12238","1"
"0x122756","1"
"0x12275c","1"
"0x12277e","1"
"0x122794","1"
"0x123052","1"
"0x1230d0","1"
"0x1231b0","1"
"0x1233d6","1"
"0x1233dc","1"
"0x12348c","1"
"0x1234de","2"
"0x123668","1"
"0x12378a","1"
"0x123fc","1"
"0x1240c6","1"
"0x1243ca","1"
"0x12462c","1"
"0x124692","1"
"0x1246c","1"
"0x1246ea","1"
"0x124776","1"
"0x125030","1"
"0x1250cc","1"
"0x12512e","1"
"0x12515e","1"
"0x1251d6","1"
"0x125236","1"
"0x1252fe","1"
"0x1254ac","1"
"0x12554c","1"
"0x1255a4","1"
"0x12560","1"
"0x125738","1"
"0x125b0","1"
"0x126138","1"
"0x12619a","1"
"0x12631e","1"
"0x126356","1"
"0x126514","1"
"0x12679a","1"
"0x126ae","1"
"0x126d0","1"
"0x126f58","1"
"0x12704a","1"
"0x127056","1"
"0x1271f6","1"
"0x127200","1"
"0x1273e","1"
"0x127468","1"
"0x1276e0","1"
"0x127772","1"
"0x1277ce","1"
"0x1280ae","1"
"0x1282a6","1"
"0x1292da","1"
"0x129492","1"
"0x1295be","1"
"0x129616","1"
"0x12961a","1"
"0x12976c","1"
"0x12a272","1"
"0x12a49e","1"
"0x12a59c","1"
"0x12a69a","1"
"0x12a6b4","1"
"0x12b006","1"
"0x12b01e","1"
"0x12b3f4","1"
"0x12b45c","1"
"0x12c05e","1"
"0x12c29a","1"
"0x12c32e","1"
"0x12d080","1"
"0x12d1e6","1"
"0x12d3de","1"
"0x12d5ac","1"
"0x12d7b4","1"
"0x12e05e","1"
"0x12e0a0","1"
"0x12e0a4","1"
"0x12e208","1"
"0x12e6f4","1"
"0x12e71c","1"
"0x12f0ec","1"
"0x12f314","1"
"0x12f37e","1"
"0x12f56e","1"
"0x12f6a6","1"
"0x130112","1"
"0x1303be","1"
"0x13044a","1"
"0x130502","1"
"0x130534","1"
"0x13056e","1"
"0x1306ca","1"
"0x1307d6","1"
"0x130ae","1"
"0x131076","1"
"0x131148","1"
"0x131152","1"
"0x131400","1"
"0x1314bc","1"
"0x1314de","1"
"0x13151c","1"
"0x13168","1"
"0x131682","1"
"0x1316e6","1"
"0x13174e","1"
"0x131dc","1"
"0x13203e","1"
"0x13208","1"
"0x1321fe","1"
"0x132284","1"
"0x1322dc","1"
"0x132368","1"
"0x1323d2","1"
"0x1325fa","1"
"0x13266","1"
"0x1326b6","1"
"0x13274e","1"
"0x13278e","1"
"0x1327c6","1"
"0x133202","1"
"0x1332ba","1"
"0x1332e2","1"
"0x1333a6","1"
"0x1333f8","1"
"0x13340e","1"
"0x133410","1"
"0x1334ea","1"
"0x13352a","1"
"0x13356c","1"
"0x13366a","1"
"0x13368","1"
"0x1336a0","1"
"0x133776","1"
"0x13392","1"
"0x13398","1"
"0x133ae","1"
"0x133dc","1"
"0x13414","1"
"0x13428a","1"
"0x13444a","1"
"0x134482","1"
"0x1346b8","1"
"0x134778","1"
"0x13498","1"
"0x1352ba","1"
"0x1352ce","1"
"0x1352f2","1"
"0x135348","1"
"0x13539c","1"
"0x13544e","1"
"0x1355a0","1"
"0x1355c6","1"
"0x1355fc","1"
"0x13573a","1"
"0x1359c","1"
"0x135be","1"
"0x135ec","1"
"0x136010","1"
"0x136016","1"
"0x136044","1"
"0x13609a","1"
"0x1360ca","1"
"0x136116","1"
"0x1361bc","1"
"0x13622e","1"
"0x136362","1"
"0x136382","1"
"0x13642e","1"
"0x1364ba","1"
"0x136624","1"
"0x136656","1"
"0x13667a","1"
"0x136798","1"
"0x1367fa","1"
"0x13705c","1"
"0x13708c","1"
"0x1371b4","1"
"0x137260","1"
"0x137276","1"
"0x137398","1"
"0x13741c","1"
"0x13749c","1"
"0x137592","1"
"0x1375a8","1"
"0x137624","1"
"0x13765e","1"
"0x137666","1"
"0x137668","1"
"0x13769a","1"
"0x137708","1"
"0x1377bc","1"
"0x13794","1"
"0x1379c","1"
"0x13801c","1"
"0x1380e8","1"
"0x1381da","1"
"0x1384f4","1"
"0x13851a","1"
"0x1385be","1"
"0x1385f0","1"
"0x138604","1"
"0x138796","1"
"0x139104","1"
"0x13952a","1"
"0x13974a","1"
"0x139770","1"
"0x13a2c4","1"
"0x13a33a","1"
"0x13a692","1"
"0x13a6dc","1"
"0x13b180","1"
"0x13b18a","1"
"0x13b32a","1"
"0x13b3c8","1"
"0x13b400","1"
"0x13c396","1"
"0x13c410","1"
"0x13c5ea","1"
"0x13d100","1"
"0x13d302","1"
"0x13d4a4","1"
"0x13d57e","1"
"0x13d690","1"
"0x13e17a","1"
"0x13e214","1"
"0x13e29c","1"
"0x13e34e","1"
"0x13e54c","1"
"0x13f0fe","1"
"0x13f112","1"
"0x13f1ca","1"
"0x13f53e","1"
"0x13f612","1"
"0x13f61e","1"
"0x13f62e","1"
"0x13f69c","1"
"0x13f6e0","1"
"0x13f706","1"
"0x140002","1"
"0x1400b6","1"
"0x1401fe","1"
"0x14020e","1"
"0x140252","1"
"0x1404e6","1"
"0x14050e","1"
"0x140602","1"
"0x14065a","1"
"0x1406f2","1"
"0x1407bc","1"
"0x141116","1"
"0x14113a","1"
"0x1412b0","1"
"0x141416","1"
"0x14159c","1"
"0x142","1"
"0x14205a","1"
"0x1424ac","1"
"0x1424f0","1"
"0x142586","1"
"0x142762","1"
"0x1430ca","1"
"0x143254","1"
"0x14344a","1"
"0x143476","1"
"0x1434d4","1"
"0x14360a","1"
"0x143664","1"
"0x14368a","1"
"0x1437b6","1"
"0x144138","1"
"0x14452","1"
"0x144646","1"
"0x14468e","1"
"0x1447e6","1"
"0x145028","1"
"0x14534c","1"
"0x145414","1"
"0x14546","1"
"0x14553a","1"
"0x1456f4","1"
"0x14579e","1"
"0x1457ee","1"
"0x145c0","1"
"0x146002","1"
"0x14606e","1"
"0x1460c0","1"
"0x1460cc","1"
"0x1462de","1"
"0x1463a4","1"
"0x146416","1"
"0x146492","1"
"0x1464e6","1"
"0x1465fa","1"
"0x14662c","1"
"0x146c4","1"
"0x147060","1"
"0x1471cc","1"
"0x147252","1"
"0x14736c","1"
"0x14748c","1"
"0x1474f0","1"
"0x1477c2","1"
"0x1477e6","1"
"0x148092","1"
"0x1483a6","1"
"0x1485ac","1"
"0x148606","1"
"0x148680","1"
"0x148c","1"
"0x149208","1"
"0x14925e","1"
"0x1492a2","1"
"0x149502","1"
"0x149548","1"
"0x14977e","1"
"0x14a022","1"
"0x14a4a4","1"
"0x14a62c","1"
"0x14a64a","1"
"0x14b158","1"
"0x14b190","1"
"0x14b28c","1"
"0x14b3ec","1"
"0x14b48a","1"
"0x14b624","1"
"0x14b6ee","1"
"0x14b7be","1"
"0x14bc","1"
"0x14c092","1"
"0x14c2ac","1"
"0x14c5b4","1"
"0x14d032","1"
"0x14d1ba","1"
"0x14d30c","1"
"0x14d506","1"
"0x14d554","1"
"0x14d704","1"
"0x14d72a","1"
"0x14d75c","1"
"0x14e090","1"
"0x14e2da","1"
"0x14e2fe","1"
"0x14e322","1"
"0x14e4a8","1"
"0x14e544","1"
