"Measurement outcome","Frequency"
"0x0","1"
"0x10","1"
"0x100a","1"
"0x100c","1"
"0x100e","1"
"0x1016","1"
"0x101a","1"
"0x101e","1"
"0x1020","1"
"0x1021","1"
"0x1022","1"
"0x1024","1"
"0x102e","1"
"0x1033","1"
"0x103a","2"
"0x103e","1"
"0x1042","1"
"0x1044","1"
"0x1046","1"
"0x104c","1"
"0x1050","1"
"0x1052","1"
"0x1056","1"
"0x1058","1"
"0x105a","1"
"0x1060","1"
"0x106a","1"
"0x106c","1"
"0x1074","2"
"0x107a","2"
"0x107e","1"
"0x1080","3"
"0x1084","1"
"0x1086","1"
"0x1088","2"
"0x108a","1"
"0x108e","2"
"0x1092","1"
"0x1096","1"
"0x10a2","1"
"0x10a6","1"
"0x10a8","1"
"0x10ae","1"
"0x10c4","2"
"0x10c6","3"
"0x10d0","2"
"0x10d6","1"
"0x10d8","1"
"0x10e2","1"
"0x10ec","2"
"0x10f4","1"
"0x10fe","1"
"0x111a","1"
"0x12","1"
"0x1202","1"
"0x1206","2"
"0x1208","1"
"0x121c","2"
"0x121e","1"
"0x1226","1"
"0x1228","1"
"0x122e","1"
"0x1230","1"
"0x1232","2"
"0x1234","1"
"0x1238","1"
"0x1242","1"
"0x1244","1"
"0x1246","1"
"0x124a","2"
"0x1264","1"
"0x1268","1"
"0x126c","2"
"0x1270","1"
"0x1274","1"
"0x1276","2"
"0x127a","1"
"0x1282","1"
"0x1286","2"
"0x128a","1"
"0x1290","1"
"0x1294","1"
"0x1296","1"
"0x1298","1"
"0x129a","1"
"0x129c","1"
"0x12a8","1"
"0x12b0","1"
"0x12b6","1"
"0x12b8","1"
"0x12be","1"
"0x12c0","1"
"0x12c2","1"
"0x12cc","1"
"0x12d0","1"
"0x12d6","2"
"0x12de","1"
"0x12e4","1"
"0x12f2","1"
"0x12f6","1"
"0x14","2"
"0x1402","3"
"0x1406","3"
"0x1412","2"
"0x1414","1"
"0x1416","2"
"0x1428","2"
"0x142a","3"
"0x142c","1"
"0x142e","1"
"0x1436","1"
"0x143c","1"
"0x1442","3"
"0x1448","1"
"0x144a","1"
"0x144c","1"
"0x144e","1"
"0x1456","1"
"0x1460","1"
"0x1462","1"
"0x1464","1"
"0x1466","1"
"0x1468","1"
"0x146e","4"
"0x1478","1"
"0x147a","1"
"0x147e","1"
"0x1480","1"
"0x1482","1"
"0x1484","1"
"0x1486","2"
"0x1492","1"
"0x1496","1"
"0x149e","1"
"0x14a6","1"
"0x14a8","1"
"0x14ae","1"
"0x14b6","2"
"0x14c4","1"
"0x14ce","1"
"0x14d4","1"
"0x14dc","1"
"0x14e0","1"
"0x14e6","1"
"0x14ea","1"
"0x14ee","1"
"0x14f0","1"
"0x14f2","1"
"0x14fa","1"
"0x1602","1"
"0x1614","1"
"0x1616","1"
"0x1620","1"
"0x1622","3"
"0x1624","3"
"0x1628","1"
"0x162c","1"
"0x163e","1"
"0x1640","2"
"0x1646","1"
"0x1648","1"
"0x164e","1"
"0x1660","1"
"0x166e","1"
"0x1678","1"
"0x167c","1"
"0x1680","2"
"0x169e","2"
"0x16a0","2"
"0x16a4","2"
"0x16a6","1"
"0x16ac","1"
"0x16ae","1"
"0x16b2","1"
"0x16bc","1"
"0x16c2","1"
"0x16c4","2"
"0x16c6","1"
"0x16c8","1"
"0x16ca","1"
"0x16ce","1"
"0x16d2","1"
"0x16d6","1"
"0x16dc","1"
"0x16de","1"
"0x16e2","3"
"0x16e6","1"
"0x16e9","1"
"0x16ea","1"
"0x16ee","1"
"0x16f6","1"
"0x16fe","1"
"0x1800","1"
"0x1804","2"
"0x180a","1"
"0x1810","1"
"0x1812","1"
"0x1818","1"
"0x181c","1"
"0x181e","1"
"0x1820","2"
