"Measurement outcome","Frequency"
"0x0","2"
"0x100","2"
"0x1000","5"
"0x1002","2"
"0x1004","2"
"0x1006","2"
"0x1008","2"
"0x100a","1"
"0x100c","3"
"0x1010","2"
"0x1012","2"
"0x1013","1"
"0x1014","2"
"0x1016","2"
"0x1018","2"
"0x101c","3"
"0x101e","1"
"0x102","2"
"0x1020","1"
"0x1022","4"
"0x1024","2"
"0x1026","1"
"0x1028","1"
"0x102a","2"
"0x102c","3"
"0x102e","2"
"0x1030","2"
"0x1032","2"
"0x1034","1"
"0x1036","3"
"0x103a","2"
"0x103c","3"
"0x103f","1"
"0x104","2"
"0x1040","3"
"0x1044","1"
"0x1046","2"
"0x1048","2"
"0x104a","2"
"0x104c","3"
"0x104e","1"
"0x1050","1"
"0x1052","1"
"0x1054","6"
"0x1058","1"
"0x105a","4"
"0x105c","4"
"0x105e","1"
"0x106","3"
"0x1060","1"
"0x1062","3"
"0x1066","3"
"0x1068","1"
"0x106a","1"
"0x106c","3"
"0x106e","2"
"0x1070","4"
"0x1072","1"
"0x1074","1"
"0x1075","1"
"0x1076","1"
"0x1078","2"
"0x107e","2"
"0x108","1"
"0x1088","1"
"0x10a","4"
"0x10c","1"
"0x10e","3"
"0x110","1"
"0x1100","1"
"0x1104","4"
"0x1106","3"
"0x1108","2"
"0x110a","3"
"0x110c","3"
"0x110e","4"
"0x1112","2"
"0x1114","3"
"0x1116","2"
"0x1118","2"
"0x111c","1"
"0x112","5"
"0x1120","2"
"0x1122","7"
"0x1124","3"
"0x1125","1"
"0x1126","1"
"0x112a","2"
"0x112e","4"
"0x1130","2"
"0x1132","1"
"0x1134","1"
"0x1138","1"
"0x113a","2"
"0x113c","2"
"0x113e","2"
"0x114","1"
"0x1140","3"
"0x1142","1"
"0x1144","1"
"0x1146","3"
"0x1148","1"
"0x114c","1"
"0x114e","1"
"0x114f","1"
"0x1151","1"
"0x1152","5"
"0x1156","4"
"0x1158","2"
"0x115e","3"
"0x1160","1"
"0x1162","2"
"0x1164","1"
"0x1166","2"
"0x1168","2"
"0x116a","1"
"0x116e","1"
"0x1172","1"
"0x1174","1"
"0x1176","2"
"0x1178","1"
"0x117a","2"
"0x117c","2"
"0x117e","3"
"0x118","1"
"0x11a","3"
"0x11d","1"
"0x11e","2"
"0x12","2"
"0x120","2"
"0x1200","1"
"0x1204","2"
"0x1208","4"
"0x120c","3"
"0x120e","1"
"0x1216","3"
"0x1218","3"
"0x121c","1"
"0x121e","2"
"0x122","3"
"0x1220","1"
"0x1222","3"
"0x1224","3"
"0x1226","3"
"0x1228","2"
"0x122a","3"
"0x122c","3"
"0x122e","2"
"0x1230","2"
"0x1232","3"
"0x1234","3"
"0x1236","5"
"0x1238","2"
"0x123a","4"
"0x123c","1"
"0x123e","1"
"0x124","1"
"0x1240","2"
"0x1242","2"
"0x1244","1"
"0x1246","3"
"0x1247","1"
"0x1248","1"
"0x124c","1"
"0x124e","2"
"0x1250","1"
"0x1252","1"
"0x1254","1"
"0x1256","3"
"0x1258","1"
"0x125a","1"
"0x125c","1"
"0x125e","5"
"0x126","4"
"0x1260","2"
"0x1262","2"
"0x1264","4"
"0x1266","3"
"0x1268","3"
"0x126a","2"
"0x126c","2"
"0x126e","2"
"0x1270","1"
"0x1272","1"
"0x1274","5"
"0x1278","1"
"0x127a","2"
"0x127c","2"
"0x127e","4"
"0x128","1"
"0x12a","1"
"0x12c","3"
"0x130","1"
"0x1300","3"
"0x1302","1"
"0x1304","7"
"0x1306","2"
"0x1308","3"
"0x130a","2"
"0x130c","1"
"0x130e","3"
"0x1310","3"
"0x1312","2"
"0x1313","1"
"0x1314","2"
"0x1316","1"
"0x1318","1"
"0x131a","2"
"0x131c","1"
"0x131e","1"
"0x132","4"
"0x1320","3"
"0x1321","1"
"0x1322","6"
"0x1324","2"
"0x1326","2"
"0x1328","2"
"0x132a","2"
"0x132c","1"
"0x132e","1"
"0x1330","2"
"0x1331","1"
"0x1332","2"
"0x1334","3"
"0x1336","3"
"0x1338","2"
"0x133a","2"
"0x133c","2"
"0x133e","3"
"0x134","1"
"0x1340","2"
"0x1342","1"
"0x1344","2"
"0x1348","1"
"0x134a","4"
"0x134c","1"
"0x134e","1"
"0x1350","3"
"0x1354","2"
"0x1356","4"
"0x1358","1"
"0x135a","1"
"0x135c","1"
"0x135e","4"
"0x136","3"
"0x1360","4"
"0x1362","3"
"0x1364","2"
"0x1366","3"
"0x1368","1"
"0x136a","4"
"0x136c","3"
"0x136e","1"
"0x1370","3"
"0x1374","1"
"0x1376","1"
"0x1378","1"
"0x137a","2"
"0x137c","2"
"0x137e","3"
"0x138","2"
"0x13a","2"
"0x13e","3"
"0x14","1"
"0x140","5"
"0x1400","1"
"0x1402","2"
"0x1404","4"
"0x1406","3"
"0x1408","1"
"0x140a","2"
"0x140c","1"
"0x140e","2"
"0x1410","1"
"0x1412","3"
"0x1414","3"
"0x1416","2"
"0x1418","2"
"0x141a","1"
"0x141c","2"
"0x141e","1"
"0x142","2"
"0x1422","1"
"0x1424","3"
"0x1425","1"
"0x1426","6"
"0x1428","5"
"0x142a","4"
"0x142c","1"
"0x142e","2"
"0x1430","1"
"0x1432","4"
"0x1436","3"
"0x1438","1"
"0x143a","2"
"0x143c","1"
"0x143e","1"
"0x144","1"
"0x1442","2"
"0x1444","1"
"0x1446","1"
"0x1448","1"
"0x144a","1"
"0x144c","4"
"0x144e","6"
"0x1450","1"
"0x1452","1"
"0x1454","3"
"0x1456","1"
"0x145a","5"
"0x145e","2"
"0x1460","1"
"0x1462","1"
"0x1468","4"
"0x146a","1"
"0x146c","2"
"0x146e","1"
"0x1470","2"
"0x1472","3"
"0x1474","2"
"0x1477","1"
"0x1478","2"
"0x147a","1"
"0x147c","2"
"0x147e","1"
"0x148","2"
"0x14c","3"
"0x14e","3"
"0x150","3"
"0x1500","1"
"0x1502","3"
"0x1504","5"
"0x1506","2"
"0x1508","4"
"0x150a","4"
"0x150e","2"
"0x150f","1"
"0x1510","2"
"0x1512","2"
"0x1514","2"
"0x1516","2"
"0x1518","1"
"0x151a","2"
"0x151c","2"
"0x151e","1"
"0x1520","1"
"0x1524","1"
"0x1526","4"
"0x1528","2"
"0x152a","1"
"0x152c","2"
"0x152e","2"
"0x1532","1"
"0x1534","1"
"0x1536","2"
"0x1538","1"
"0x153a","2"
"0x153c","3"
"0x153e","1"
"0x1540","1"
"0x1542","1"
"0x1544","1"
"0x1546","3"
"0x1548","3"
"0x154a","3"
"0x154c","1"
"0x154e","2"
"0x1550","1"
"0x1552","2"
"0x1554","4"
"0x1556","1"
"0x1558","1"
"0x155c","1"
"0x155e","4"
"0x1562","1"
"0x1564","2"
"0x1566","3"
