"Measurement outcome","Frequency"
"0x1001a","1"
"0x10022","1"
"0x10029c","1"
"0x1006b8","1"
"0x10078e","1"
"0x101226","1"
"0x1012aa","1"
"0x10136a","1"
"0x101400","1"
"0x101470","1"
"0x1014aa","1"
"0x101566","1"
"0x1017e","1"
"0x102012","1"
"0x102174","1"
"0x1022a0","1"
"0x102362","1"
"0x10254","1"
"0x1025a0","1"
"0x102744","1"
"0x10313e","1"
"0x103322","1"
"0x103456","1"
"0x103480","1"
"0x1034a2","1"
"0x103738","1"
"0x103742","1"
"0x104048","1"
"0x104154","1"
"0x10422a","1"
"0x1044c4","1"
"0x1045de","1"
"0x104732","1"
"0x1047ac","1"
"0x1047ec","1"
"0x104b0","1"
"0x10503c","1"
"0x105100","1"
"0x105146","1"
"0x1052ea","1"
"0x105316","1"
"0x1053a4","1"
"0x1053c8","1"
"0x105498","1"
"0x1054b8","1"
"0x1055ce","1"
"0x10561c","1"
"0x1056e2","1"
"0x1057be","1"
"0x1057e","1"
"0x1060b4","1"
"0x106220","1"
"0x1062ca","1"
"0x1063ee","1"
"0x106476","1"
"0x1065dc","1"
"0x10669e","1"
"0x1067de","1"
"0x1067e0","1"
"0x107038","1"
"0x1070ea","1"
"0x107196","1"
"0x107272","1"
"0x107388","1"
"0x1075a4","1"
"0x107f2","1"
"0x1080c8","1"
"0x1081b4","1"
"0x1083aa","1"
"0x1083ae","1"
"0x1085e4","1"
"0x108622","1"
"0x10901a","1"
"0x1093be","1"
"0x109430","1"
"0x1094ce","1"
"0x10955a","1"
"0x10961c","1"
"0x1097c4","1"
"0x10a2c2","1"
"0x10a2d0","1"
"0x10a3a4","1"
"0x10a3b8","1"
"0x10a4c6","1"
"0x10a588","1"
"0x10a6a2","1"
"0x10a774","1"
"0x10a77a","1"
"0x10a7a8","1"
"0x10a7b2","1"
"0x10b0dc","1"
"0x10b1bc","1"
"0x10b4c0","1"
"0x10b716","1"
"0x10b7aa","1"
"0x10b7bc","1"
"0x10c1d2","1"
"0x10c2f4","1"
"0x10c42c","1"
"0x10c436","1"
"0x10d200","1"
"0x10d208","1"
"0x10d312","1"
"0x10d46c","1"
"0x10d516","1"
"0x10d644","1"
"0x10d7a4","1"
"0x10d7c8","1"
"0x10e072","1"
"0x10e28c","1"
"0x10e2a0","1"
"0x10e2ca","1"
"0x10e472","1"
"0x10e47c","1"
"0x10e4c4","1"
"0x10e596","1"
"0x10e5a4","1"
"0x10e648","1"
"0x10e7d4","1"
"0x10e7d6","1"
"0x10f09a","1"
"0x10f134","1"
"0x10f448","1"
"0x10f4ee","1"
"0x10f64e","1"
"0x10f69a","1"
"0x10f6b8","1"
"0x10f6ec","1"
"0x10f722","1"
"0x10f748","1"
"0x10f7f6","1"
"0x110094","1"
"0x110114","1"
"0x1101fc","1"
"0x1104f6","1"
"0x110766","1"
"0x11110a","1"
"0x111136","1"
"0x111282","1"
"0x1113d8","1"
"0x11150e","1"
"0x11152","1"
"0x111580","1"
"0x111646","1"
"0x1116ca","1"
"0x1120b6","1"
"0x1121ac","1"
"0x112402","1"
"0x11246a","1"
"0x11248c","1"
"0x1124a4","1"
"0x1124ce","1"
"0x11262e","1"
"0x112788","1"
"0x11314","1"
"0x11338e","1"
"0x1133f8","1"
"0x113504","1"
"0x113574","1"
"0x1135ae","1"
"0x1136cc","1"
"0x113732","1"
"0x113c4","1"
"0x1142c4","1"
"0x114694","1"
"0x11469e","1"
"0x1146e8","1"
"0x1147c2","1"
"0x114b2","1"
"0x1150d4","1"
"0x1151bc","1"
"0x115284","1"
"0x115474","1"
"0x115590","1"
"0x1157ce","1"
"0x115fc","1"
"0x116068","1"
"0x11608e","1"
"0x1160e2","1"
"0x1163a2","1"
"0x1164b4","1"
"0x1164ec","1"
"0x116562","1"
"0x11671c","1"
"0x116760","1"
"0x116768","1"
"0x1167ce","1"
"0x11705e","1"
"0x1171c4","1"
"0x1171ee","1"
"0x1171fc","1"
"0x117268","1"
"0x11731e","1"
"0x117328","1"
"0x1174ba","1"
"0x117556","1"
"0x1175fe","1"
"0x117690","1"
"0x1176a0","1"
"0x11834c","1"
"0x118432","1"
"0x11859a","1"
"0x119002","1"
"0x1191b0","1"
"0x119522","1"
"0x1195fa","1"
"0x119798","1"
"0x11a226","1"
"0x11a368","1"
"0x11a3ea","1"
"0x11a56a","1"
"0x11b02c","1"
"0x11b204","1"
"0x11b25c","1"
"0x11b3ec","1"
"0x11b3fa","1"
"0x11b446","1"
"0x11b5e8","1"
"0x11b666","1"
"0x11b712","1"
"0x11c2ee","1"
