"Measurement outcome","Frequency"
"0x10000","1"
"0x10010","1"
"0x10062","1"
"0x1009c","1"
"0x10162","1"
"0x101a4","1"
"0x101a8","1"
"0x101c","1"
"0x101dc","1"
"0x1024","1"
"0x102c4","1"
"0x10382","1"
"0x1038a","1"
"0x103da","1"
"0x1042","1"
"0x1081d","1"
"0x10838","1"
"0x109fa","1"
"0x10a4","1"
"0x10a68","1"
"0x10ac2","1"
"0x10b56","1"
"0x10bba","1"
"0x11022","1"
"0x11024","1"
"0x11028","1"
"0x1103e","1"
"0x1106e","1"
"0x11072","1"
"0x110d8","1"
"0x110f0","1"
"0x11102","1"
"0x1111e","1"
"0x11132","1"
"0x11152","1"
"0x1117c","1"
"0x11188","1"
"0x11202","1"
"0x11204","1"
"0x1122","1"
"0x112b4","1"
"0x112ce","1"
"0x112e0","1"
"0x11308","1"
"0x1133a","1"
"0x113bc","1"
"0x113d2","1"
"0x113e0","1"
"0x1176","1"
"0x117c","1"
"0x11860","1"
"0x1188a","1"
"0x118c","1"
"0x118ce","1"
"0x118e8","1"
"0x1196","1"
"0x11964","1"
"0x11998","1"
"0x119e4","1"
"0x11a20","1"
"0x11a26","1"
"0x11a44","1"
"0x11aaa","1"
"0x11aee","1"
"0x11b12","1"
"0x11bc2","1"
"0x11bfe","1"
"0x11eb","1"
"0x1201e","1"
"0x12020","1"
"0x1202a","1"
"0x12032","1"
"0x12038","1"
"0x12076","1"
"0x12096","1"
"0x120d0","1"
"0x120d6","1"
"0x12126","1"
"0x12170","1"
"0x121be","1"
"0x121ca","1"
"0x12214","1"
"0x12218","1"
"0x12244","1"
"0x1227a","1"
"0x1228","1"
"0x122a4","1"
"0x122fe","1"
"0x12324","1"
"0x1236a","1"
"0x1244","1"
"0x1266","1"
"0x1291e","1"
"0x12922","1"
"0x129a6","1"
"0x129c2","1"
"0x12ab6","1"
"0x12b16","1"
"0x12b34","1"
"0x12b74","1"
"0x12b90","1"
"0x12e6","1"
"0x12fe","1"
"0x1300e","1"
"0x1304c","1"
"0x1304e","1"
"0x13060","1"
"0x13104","1"
"0x131ae","1"
"0x131ca","1"
"0x131d0","1"
"0x1320e","1"
"0x1325c","1"
"0x13266","1"
"0x132a","1"
"0x132be","1"
"0x132e","1"
"0x132f2","1"
"0x13310","1"
"0x1333a","1"
"0x1334e","1"
"0x13390","1"
"0x1339c","1"
"0x133e6","1"
"0x1382a","1"
"0x1382c","1"
"0x13872","1"
"0x13882","1"
"0x13886","1"
"0x138ca","1"
"0x13922","1"
"0x13928","1"
"0x1394c","1"
"0x139a6","1"
"0x13a1c","1"
"0x13a3e","1"
"0x13a7e","1"
"0x13ab8","1"
"0x13b02","2"
"0x13b1a","1"
"0x13b86","1"
"0x13baa","1"
"0x13bc2","1"
"0x13bc8","1"
"0x13bfa","1"
"0x13c","1"
"0x13dc","1"
"0x13f4","1"
"0x13fa","1"
"0x14002","1"
"0x1403e","1"
"0x14088","1"
"0x14096","1"
"0x140b6","1"
"0x140f2","1"
"0x1419a","1"
"0x141a8","1"
"0x141d8","1"
"0x14202","1"
"0x1422c","1"
"0x1428e","1"
"0x142a0","1"
"0x142b8","1"
"0x142c4","1"
"0x142ca","2"
"0x142f2","1"
"0x1433a","1"
"0x14340","1"
"0x14360","1"
"0x1438a","1"
"0x143ce","1"
"0x143fc","1"
"0x14886","1"
"0x14932","1"
