"Measurement outcome","Frequency"
"0x100020","1"
"0x100026","1"
"0x100070","1"
"0x1000f2","1"
"0x10018e","1"
"0x1001b0","1"
"0x100574","1"
"0x10066c","1"
"0x1007a","1"
"0x101068","1"
"0x1010da","1"
"0x1011b2","1"
"0x101202","1"
"0x101322","1"
"0x10137a","1"
"0x101444","1"
"0x10148e","1"
"0x1014c6","1"
"0x101700","1"
"0x101e","1"
"0x1020f4","1"
"0x102238","1"
"0x10226","1"
"0x1023e","1"
"0x1023e8","1"
"0x1024d8","1"
"0x10268a","1"
"0x10322c","1"
"0x103454","1"
"0x1034ce","1"
"0x10355e","1"
"0x103696","1"
"0x103c7e","1"
"0x10410e","1"
"0x104352","1"
"0x10456e","1"
"0x1045fc","1"
"0x10465a","1"
"0x1047a","1"
"0x105052","1"
"0x1050c6","1"
"0x1056fc","1"
"0x105b4","1"
"0x105de","1"
"0x10606e","1"
"0x106094","1"
"0x1060b6","1"
"0x1061fa","1"
"0x10626a","1"
"0x1062c6","1"
"0x1062ec","1"
"0x106438","1"
"0x106446","1"
"0x1064ce","1"
"0x10650e","1"
"0x106632","1"
"0x1067fe","1"
"0x10694","1"
"0x107004","1"
"0x107226","1"
"0x10727e","1"
"0x1073d0","1"
"0x107408","1"
"0x107562","1"
"0x10758a","1"
"0x107620","1"
"0x1076d4","1"
"0x1076e","1"
"0x10776a","1"
"0x108052","1"
"0x10816a","1"
"0x108194","1"
"0x108234","1"
"0x1082f6","1"
"0x108302","1"
"0x108330","1"
"0x10855a","1"
"0x108594","1"
"0x1090b6","1"
"0x1090de","1"
"0x10917a","1"
"0x10918a","1"
"0x109204","1"
"0x109384","1"
"0x109430","1"
"0x109518","1"
"0x1095da","1"
"0x10962a","1"
"0x1097fe","1"
"0x10a0fa","1"
"0x10a150","1"
"0x10a26c","1"
"0x10a2ba","1"
"0x10b0f2","1"
"0x10b1d8","1"
"0x10b26a","1"
"0x10b416","1"
"0x10b420","1"
"0x10b4ee","1"
"0x10b5f4","1"
"0x10b780","1"
"0x10b7d6","1"
"0x10c0a6","1"
"0x10c0ec","1"
"0x10c1b8","1"
"0x10c24a","1"
"0x10c282","1"
"0x10d0f6","1"
"0x10d1a6","1"
"0x10d2","1"
"0x10d4a2","1"
"0x10d4ea","1"
"0x10d5f6","1"
"0x10e09a","1"
"0x10e0a6","1"
"0x10e3ba","1"
"0x10e4b2","1"
"0x10e690","1"
"0x10e7c0","1"
"0x10f1d2","1"
"0x10f206","1"
"0x10f236","1"
"0x10f4b0","1"
"0x10f526","1"
"0x10f6c4","1"
"0x10f760","1"
"0x11008a","1"
"0x11013c","1"
"0x110f0","1"
"0x11100","1"
"0x111096","1"
"0x11111e","1"
"0x11112a","1"
"0x11115a","1"
"0x11128e","1"
"0x111290","1"
"0x1113e","1"
"0x1113fe","1"
"0x11146a","1"
"0x11150a","1"
"0x11201c","1"
"0x112034","1"
"0x1121d6","1"
"0x112432","1"
"0x1124be","1"
"0x112513","1"
"0x11253c","1"
"0x1125b4","1"
"0x11276c","1"
"0x1130c0","1"
"0x1131a4","1"
"0x1132f4","1"
"0x113314","1"
"0x11354a","1"
"0x1136ac","1"
"0x113792","1"
"0x1137de","1"
"0x1140c","1"
"0x1141f4","1"
"0x114246","1"
"0x11431e","1"
"0x1144b0","1"
"0x11452a","1"
"0x11452e","1"
"0x1145c4","1"
"0x114c6","1"
"0x11511e","1"
"0x11517a","1"
"0x115272","1"
"0x11529c","1"
"0x115366","1"
"0x1153a2","1"
"0x1153f2","1"
"0x11546a","1"
"0x1154a6","1"
"0x1154d0","1"
"0x1155c2","1"
"0x11563f","1"
"0x1156ae","1"
"0x115722","1"
"0x1157ae","1"
"0x11617c","1"
"0x11620","1"
"0x116204","1"
"0x1162c2","1"
"0x1162d2","1"
"0x1164ae","1"
"0x1164b2","1"
"0x116698","1"
"0x116742","1"
"0x1167a8","1"
"0x1170da","1"
"0x117238","1"
"0x117270","1"
"0x1173ea","1"
"0x117466","1"
"0x1175e6","1"
"0x11819e","1"
"0x1186a0","1"
"0x11907a","1"
"0x119136","1"
"0x119168","1"
"0x1191d4","1"
"0x11932e","1"
"0x11939a","1"
"0x119506","1"
"0x1195a6","1"
"0x119696","1"
"0x11a126","1"
"0x11a190","1"
"0x11a39e","1"
"0x11a5a0","1"
"0x11a698","1"
"0x11a7a0","1"
"0x11b02a","1"
"0x11b052","1"
"0x11b054","1"
"0x11b0f4","1"
"0x11b1ec","1"
"0x11b2c4","1"
"0x11b5de","1"
"0x11b62e","1"
"0x11c144","1"
"0x11c1c2","1"
"0x11c2f2","1"
"0x11c2f6","1"
"0x11d092","1"
"0x11d256","1"
"0x11d41a","1"
"0x11d526","1"
"0x11e0a6","1"
"0x11f122","1"
"0x11f382","1"
"0x11f3f2","1"
"0x11f412","1"
"0x11f4e6","1"
"0x11f59a","1"
"0x11f5ba","1"
"0x11f6f6","1"
"0x11f7a2","1"
"0x1201a","1"
"0x1201c","1"
"0x1201cc","1"
"0x12028","1"
"0x120300","1"
"0x12047e","1"
"0x120626","1"
"0x1206e","1"
"0x12075a","1"
"0x120dc","1"
"0x121056","1"
"0x121086","1"
"0x1210fe","1"
"0x1212a6","1"
"0x1212aa","1"
"0x12165e","1"
"0x121764","1"
"0x1217ea","1"
"0x121ca","1"
"0x122036","1"
"0x1220d8","1"
"0x122158","1"
"0x1221a0","1"
"0x1225bc","1"
"0x12265e","1"
"0x1230b6","1"
"0x12328","1"
"0x123336","1"
"0x1233b6","1"
"0x12424","1"
"0x12433a","1"
"0x1245f2","1"
"0x1250d2","1"
"0x1250d6","1"
"0x12512","1"
"0x125482","1"
"0x1254b0","1"
"0x12550e","1"
"0x125538","1"
"0x125752","1"
"0x125786","1"
"0x1262b8","1"
"0x1264a0","1"
"0x1264a8","1"
"0x12657a","1"
"0x1267ec","1"
"0x12703a","1"
"0x1270be","1"
"0x127190","1"
"0x12726","1"
"0x1272dc","1"
"0x127362","2"
"0x12757c","1"
"0x1275dc","1"
"0x12782","1"
"0x127cde","1"
"0x127e2","1"
"0x1283ec","1"
"0x12906a","1"
"0x129116","1"
"0x12917a","1"
"0x1292be","1"
"0x12946e","1"
"0x1294ba","1"
"0x129510","1"
"0x129560","1"
