"Measurement outcome","Frequency"
"0x100","1"
"0x10002","1"
"0x10008","1"
"0x10016","1"
"0x10026","1"
"0x10032","1"
"0x1003c","2"
"0x1004c","1"
"0x10084","1"
"0x10088","1"
"0x100ac","1"
"0x100b0","1"
"0x100c4","1"
"0x100fc","1"
"0x1011a","1"
"0x1014","1"
"0x1015a","1"
"0x1016","1"
"0x10176","1"
"0x1017c","1"
"0x10186","1"
"0x1019c","1"
"0x101e","1"
"0x101e6","2"
"0x101f8","1"
"0x1032","1"
"0x1038","1"
"0x1042c","1"
"0x10436","1"
"0x1048","1"
"0x1049e","1"
"0x104a4","1"
"0x104ac","1"
"0x104ae","1"
"0x104e","1"
"0x104fc","1"
"0x1050e","1"
"0x10510","1"
"0x10516","1"
"0x10546","1"
"0x1054a","1"
"0x1055c","1"
"0x10564","1"
"0x1056a","1"
"0x10598","1"
"0x105ac","1"
"0x105ba","1"
"0x105be","1"
"0x105c2","1"
"0x105ca","1"
"0x105d6","1"
"0x105e","1"
"0x105f2","2"
"0x105f4","1"
"0x1067c","1"
"0x107a","1"
"0x10802","1"
"0x1080c","1"
"0x10828","2"
"0x1082e","1"
"0x1084a","1"
"0x1084e","1"
"0x10866","1"
"0x10870","1"
"0x1087a","1"
"0x1088c","1"
"0x108ba","2"
"0x108e2","1"
"0x108ee","1"
"0x108f8","1"
"0x108fe","1"
"0x10902","2"
"0x10910","1"
"0x10912","1"
"0x10924","1"
"0x10944","1"
"0x10946","1"
"0x10954","1"
"0x10966","1"
"0x10968","1"
"0x1098","1"
"0x10986","1"
"0x10998","1"
"0x109bc","1"
"0x109be","1"
"0x109de","1"
"0x10a0","1"
"0x10a0e","1"
"0x10b4","1"
"0x10c","1"
"0x10c12","1"
"0x10c1a","1"
"0x10c3e","1"
"0x10c68","1"
"0x10c72","1"
"0x10c74","1"
"0x10cb0","1"
"0x10cb2","1"
"0x10cb4","1"
"0x10cba","1"
"0x10cbc","1"
"0x10cd0","1"
"0x10cdb","1"
"0x10cf2","1"
"0x10cfa","1"
"0x10cfe","1"
"0x10d02","1"
"0x10d0a","1"
"0x10d1e","1"
"0x10d26","1"
"0x10d36","1"
"0x10d3a","1"
"0x10d46","2"
"0x10d52","1"
"0x10d5a","1"
"0x10d66","1"
"0x10d76","1"
"0x10d7a","1"
"0x10d7c","1"
"0x10d80","1"
"0x10d88","1"
"0x10d9a","1"
"0x10d9c","1"
"0x10da2","1"
"0x10dc","1"
"0x10dca","1"
"0x10dda","1"
"0x10de2","2"
"0x10dec","2"
"0x10ee","1"
"0x1102","1"
"0x11032","1"
"0x11036","1"
"0x11046","1"
"0x11048","1"
"0x1105e","1"
"0x1106","1"
"0x11066","1"
"0x1106a","1"
"0x11074","1"
"0x11084","1"
"0x11098","1"
"0x1109c","1"
"0x110aa","1"
"0x110b8","1"
"0x110c4","1"
"0x110c6","1"
"0x110d0","1"
"0x110e2","1"
"0x110ea","1"
"0x11108","1"
"0x1110a","1"
"0x1111a","1"
"0x11140","1"
"0x11146","1"
"0x1117a","1"
"0x111d8","1"
"0x111f6","2"
"0x1122","1"
"0x1126","1"
"0x113c","1"
"0x1140","1"
"0x1140e","2"
"0x11416","1"
"0x11472","1"
"0x1147a","1"
"0x1149f","1"
"0x114a6","2"
"0x114b6","1"
"0x114e0","1"
"0x11515","1"
"0x1151c","1"
"0x11530","1"
"0x1155a","2"
"0x1155c","1"
"0x1156","1"
"0x11562","1"
"0x11576","1"
"0x1159a","1"
"0x115bc","1"
"0x115be","1"
"0x115c0","1"
"0x115e0","1"
"0x115e2","1"
"0x115ea","1"
"0x115f6","1"
"0x116e","1"
"0x1180","1"
"0x11800","1"
"0x11802","1"
"0x11804","1"
"0x1180c","1"
"0x1180e","1"
"0x1184","1"
"0x1186","1"
"0x11880","1"
"0x11882","1"
"0x11888","1"
"0x11898","1"
"0x118c","1"
"0x118c8","1"
"0x118e2","1"
"0x118e4","1"
"0x118e8","1"
"0x1190c","1"
"0x11916","1"
"0x11924","1"
"0x11930","1"
"0x1193e","1"
"0x11980","1"
"0x11982","1"
"0x11984","1"
"0x1199c","1"
"0x119a0","1"
"0x119ec","1"
"0x11b2","1"
"0x11b8","1"
"0x11c02","1"
"0x11c0e","1"
"0x11c1a","1"
"0x11c20","1"
"0x11c42","1"
"0x11c46","1"
"0x11c62","1"
"0x11c66","1"
"0x11c68","1"
"0x11c6e","1"
"0x11c70","1"
"0x11c92","1"
"0x11ca","1"
"0x11cd6","1"
"0x11ce8","1"
"0x11d12","1"
"0x11d16","1"
"0x11d4e","1"
"0x11d56","1"
"0x11d60","1"
"0x11d6a","1"
"0x11d70","1"
"0x11d74","1"
"0x11d7e","1"
"0x11d8a","1"
"0x11d90","1"
"0x11da2","1"
"0x11da4","1"
"0x11da6","1"
"0x11dbc","1"
"0x11dc8","1"
"0x11dd0","1"
"0x11dd8","1"
"0x11dea","1"
"0x11dee","1"
"0x11df2","1"
"0x11e08","1"
"0x11e2","2"
"0x12014","1"
"0x12016","1"
"0x12052","1"
"0x12068","1"
"0x1206c","1"
"0x12080","1"
"0x12086","1"
"0x120d6","1"
"0x120de","1"
"0x120ee","1"
"0x1210a","1"
"0x1210c","1"
"0x1210e","1"
"0x1212a","2"
"0x12142","1"
"0x12146","1"
"0x1218c","1"
"0x12194","1"
"0x121b4","1"
"0x121b8","1"
"0x121ba","1"
"0x1243e","1"
"0x12446","2"
"0x1244e","1"
"0x12456","2"
"0x12466","1"
"0x12480","1"
"0x12492","1"
"0x1249e","1"
"0x124a0","1"
"0x124a2","1"
"0x124d2","1"
"0x124d6","1"
"0x124da","1"
"0x124de","1"
"0x124f6","1"
"0x12502","1"
"0x12514","1"
"0x1253a","1"
"0x1253e","1"
"0x12542","1"
"0x12556","2"
"0x1256e","1"
"0x1257a","2"
"0x1258f","1"
"0x125a8","1"
"0x125ac","1"
"0x125c2","1"
"0x125d6","2"
"0x125de","1"
"0x125e0","1"
"0x125ee","1"
"0x125fe","1"
"0x1280a","1"
"0x1281c","1"
"0x1284e","1"
"0x12850","1"
"0x12856","1"
"0x12882","1"
"0x1288c","1"
"0x128a9","1"
"0x128b0","1"
"0x128b2","1"
"0x128c4","1"
"0x128e2","1"
"0x12910","1"
"0x1291c","1"
"0x1291e","1"
"0x12922","1"
"0x12926","1"
"0x12950","1"
"0x12956","1"
"0x12962","1"
"0x12984","1"
"0x12996","1"
"0x129ac","1"
"0x129ca","1"
"0x129e4","1"
"0x12a86","1"
"0x12c10","2"
"0x12c4c","1"
"0x12c68","1"
"0x12c6a","1"
"0x12c6e","1"
"0x12c72","1"
"0x12c8c","1"
"0x12ca4","1"
"0x12cca","1"
"0x12cdc","1"
"0x12cf6","1"
"0x12d02","1"
"0x12d12","1"
"0x12d14","1"
"0x12d1e","1"
"0x12d28","1"
"0x12d2a","2"
"0x12d4a","1"
"0x12d72","1"
"0x12d74","1"
"0x12d86","1"
"0x12d8e","1"
"0x12da6","1"
"0x12daa","1"
"0x12db6","1"
"0x12dc0","1"
"0x12dc2","1"
"0x12dc8","1"
"0x12dcc","1"
"0x12dec","1"
"0x12dfe","1"
"0x1300c","1"
"0x13018","1"
"0x13026","1"
"0x13068","1"
"0x1306a","1"
"0x1306c","1"
"0x1307c","1"
"0x13080","1"
"0x13084","1"
"0x1309a","1"
"0x130aa","1"
"0x130b6","1"
"0x130ca","1"
"0x130d8","1"
"0x130e0","1"
"0x130ea","1"
"0x130fa","1"
"0x130fc","1"
"0x13118","1"
"0x1311a","2"
"0x13130","1"
"0x13142","2"
"0x13182","1"
"0x13184","1"
"0x13186","1"
"0x1318c","1"
"0x1319a","1"
"0x131a0","1"
"0x132","1"
"0x1340e","1"
"0x1342e","1"
"0x13470","1"
"0x13484","1"
"0x134aa","1"
"0x134c5","1"
"0x134d2","2"
"0x13502","1"
"0x13504","1"
"0x13516","1"
"0x1351e","1"
"0x13534","1"
"0x13536","1"
"0x1353a","1"
"0x1353c","1"
"0x13540","2"
"0x13550","1"
"0x1355a","1"
"0x1356e","1"
"0x1357a","1"
"0x13580","1"
"0x13590","1"
"0x1359e","1"
"0x135ac","1"
"0x135b6","1"
"0x135b8","1"
"0x135c0","1"
"0x135c8","1"
"0x135d2","1"
"0x135ee","1"
"0x135fc","1"
"0x137e2","1"
"0x13802","1"
"0x13816","1"
"0x1382a","1"
"0x13832","1"
"0x13834","1"
